credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0001096,CUST0000357,2025-06-17,626.0,5775.74,0.2786,7,1,0,0
CRHIST0001097,CUST0000357,2025-06-20,625.0,8025.96,0.4059,3,3,1,0
CRHIST0001098,CUST0000357,2025-06-30,633.0,5479.73,0.305,5,4,1,0
CRHIST0001099,CUST0000357,2025-07-18,639.0,2611.51,0.3166,2,2,1,0
CRHIST0001100,CUST0000358,2019-04-29,709.0,4857.36,0.2051,9,3,0,0
CRHIST0001101,CUST0000358,2019-09-09,698.0,7453.17,0.2605,1,0,0,2
CRHIST0001102,CUST0000358,2023-04-18,695.0,13821.97,0.3413,2,0,0,2
CRHIST0001103,CUST0000359,2021-02-10,650.0,4675.29,0.2232,5,1,0,2
CRHIST0001104,CUST0000359,2021-05-19,656.0,3810.47,0.335,4,2,0,2
CRHIST0001105,CUST0000360,2021-04-19,676.0,4502.46,0.2395,4,3,0,0
CRHIST0001106,CUST0000360,2021-04-25,678.0,3325.31,0.2124,5,1,0,0
CRHIST0001107,CUST0000360,2022-01-19,692.0,10177.39,0.3137,1,1,0,0
CRHIST0001108,CUST0000360,2022-04-06,673.0,12071.52,0.4693,4,4,0,0
CRHIST0001109,CUST0000360,2022-04-11,653.0,10276.62,0.3583,9,2,0,0
CRHIST0001110,CUST0000360,2023-04-16,649.0,14485.17,0.7224,3,4,0,0
CRHIST0001111,CUST0000361,2026-04-07,666.0,3416.06,0.1128,2,0,0,0
CRHIST0001112,CUST0000361,2026-04-20,682.0,14531.42,0.7712,4,0,0,0
CRHIST0001113,CUST0000361,2026-05-15,696.0,1713.54,0.1084,6,2,0,0
CRHIST0001114,CUST0000361,2026-06-12,675.0,443.24,0.0155,4,6,0,2
CRHIST0001115,CUST0000361,2026-06-20,661.0,17647.78,0.7843,4,1,0,2
CRHIST0001116,CUST0000361,2026-07-04,652.0,8081.18,0.2751,6,2,0,2
CRHIST0001117,CUST0000362,2021-06-25,708.0,16298.95,0.5056,7,0,0,0
CRHIST0001118,CUST0000362,2022-08-17,730.0,5929.13,0.2347,1,2,0,0
CRHIST0001119,CUST0000363,2020-11-14,667.0,2605.92,0.0674,3,2,0,1
CRHIST0001120,CUST0000363,2020-12-28,668.0,4723.66,0.1337,2,1,0,1
CRHIST0001121,CUST0000364,2022-03-16,644.0,6174.07,0.6539,4,4,0,0
CRHIST0001122,CUST0000364,2022-06-08,649.0,6385.4,0.4856,6,3,0,2
CRHIST0001123,CUST0000364,2022-11-03,651.0,2174.25,0.2508,5,0,0,2
CRHIST0001124,CUST0000365,2021-11-07,433.0,77.06,0.2985,4,2,0,0
CRHIST0001125,CUST0000365,2022-01-12,440.0,58.06,0.2133,9,3,0,0
CRHIST0001126,CUST0000365,2022-08-02,443.0,289.88,0.6207,1,3,0,0
CRHIST0001127,CUST0000365,2023-06-17,436.0,335.03,0.6789,7,1,0,0
CRHIST0001128,CUST0000365,2024-01-21,421.0,238.52,0.8657,12,0,1,0
CRHIST0001129,CUST0000366,2019-06-06,715.0,16377.8,0.514,2,4,0,0
CRHIST0001130,CUST0000366,2020-04-28,738.0,8474.91,0.3613,2,3,0,2
CRHIST0001131,CUST0000367,2023-12-24,662.0,7039.4,0.4474,2,6,0,0
CRHIST0001132,CUST0000367,2024-04-19,645.0,2825.05,0.1541,2,1,0,0
CRHIST0001133,CUST0000367,2024-04-21,650.0,13133.94,0.7774,0,0,0,0
CRHIST0001134,CUST0000367,2024-09-05,645.0,4555.56,0.5046,5,5,0,0
CRHIST0001135,CUST0000367,2024-09-09,645.0,3336.45,0.1665,7,1,0,0
CRHIST0001136,CUST0000368,2024-06-15,659.0,10941.49,0.3918,2,1,0,0
CRHIST0001137,CUST0000368,2024-06-20,653.0,23592.59,0.6225,6,2,0,1
CRHIST0001138,CUST0000368,2024-07-24,643.0,,0.301,7,4,0,1
CRHIST0001139,CUST0000369,2022-04-02,777.0,5342.63,0.5105,3,1,0,0
CRHIST0001140,CUST0000370,2024-07-03,677.0,2881.18,0.3636,3,3,0,0
CRHIST0001141,CUST0000370,2025-02-27,670.0,1043.45,0.125,1,1,0,0
CRHIST0001142,CUST0000371,2019-07-19,686.0,19383.72,0.3767,4,3,0,0
CRHIST0001143,CUST0000371,2020-04-02,681.0,21600.62,0.5112,6,1,0,0
CRHIST0001144,CUST0000372,2024-08-22,705.0,5792.18,0.3926,9,1,1,0
CRHIST0001145,CUST0000372,2024-11-02,695.0,3780.01,0.5229,1,1,1,0
CRHIST0001146,CUST0000372,2024-12-18,706.0,359.58,0.0227,5,0,1,0
CRHIST0001147,CUST0000372,2025-02-02,703.0,4105.39,0.5027,2,2,1,0
CRHIST0001148,CUST0000373,2021-04-19,661.0,6147.99,0.2781,1,2,0,0
CRHIST0001149,CUST0000373,2021-05-19,666.0,7363.95,0.4109,5,2,0,0
CRHIST0001150,CUST0000374,2021-02-24,659.0,17032.16,0.699,7,0,0,0
CRHIST0001151,CUST0000374,2021-10-30,665.0,8907.91,0.4886,3,3,0,0
CRHIST0001152,CUST0000374,2022-10-11,663.0,13378.3,0.447,3,2,0,1
CRHIST0001153,CUST0000374,2023-06-29,658.0,2146.88,0.148,6,2,0,1
CRHIST0001154,CUST0000374,2023-11-20,631.0,6282.82,0.6041,2,5,0,1
CRHIST0001155,CUST0000375,2021-12-09,673.0,4676.18,0.3515,4,1,0,0
CRHIST0001156,CUST0000375,2022-09-25,673.0,1871.24,0.2959,1,2,0,0
CRHIST0001157,CUST0000375,2022-09-28,688.0,1103.82,0.1027,4,1,0,0
CRHIST0001158,CUST0000375,2023-06-11,675.0,,0.1911,3,1,0,0
CRHIST0001159,CUST0000375,2024-07-15,658.0,1341.77,0.2744,6,2,0,0
CRHIST0001160,CUST0000375,2025-03-05,651.0,2278.75,0.2884,3,4,0,0
CRHIST0001161,CUST0000375,2025-08-17,640.0,7152.66,0.5467,3,2,0,0
CRHIST0001162,CUST0000376,2025-09-06,709.0,9425.54,0.5184,5,5,0,0
CRHIST0001163,CUST0000377,2022-12-27,666.0,9431.79,0.4718,2,1,0,0
CRHIST0001164,CUST0000378,2024-09-02,728.0,4717.98,0.1976,3,1,0,0
CRHIST0001165,CUST0000378,2025-03-11,732.0,13510.36,0.5546,6,1,0,0
CRHIST0001166,CUST0000378,2025-07-06,731.0,7178.47,0.2762,2,3,0,0
CRHIST0001167,CUST0000379,2020-09-30,668.0,2640.74,0.3154,0,3,0,0
CRHIST0001168,CUST0000379,2020-10-24,652.0,1486.81,0.3912,3,1,0,0
CRHIST0001169,CUST0000380,2020-06-15,753.0,11301.46,0.3906,4,0,0,0
CRHIST0001170,CUST0000380,2020-11-04,744.0,669.62,0.0302,4,2,0,0
CRHIST0001171,CUST0000380,2021-05-02,738.0,5871.18,0.3632,2,3,0,0
CRHIST0001172,CUST0000381,2020-02-25,506.0,677.76,0.5478,6,2,0,0
CRHIST0001173,CUST0000381,2020-08-27,495.0,288.08,0.1345,5,1,0,0
CRHIST0001174,CUST0000381,2021-03-04,498.0,721.18,0.3545,3,1,0,0
CRHIST0001175,CUST0000381,2021-04-26,496.0,526.33,0.4566,14,3,0,0
CRHIST0001176,CUST0000382,2022-07-29,667.0,5567.61,0.5821,4,1,0,0
CRHIST0001177,CUST0000382,2022-09-29,684.0,436.23,0.0284,1,1,0,0
CRHIST0001178,CUST0000383,2021-09-14,643.0,6847.36,0.2506,1,4,0,1
CRHIST0001179,CUST0000383,2021-09-14,637.0,16453.4,0.4684,1,4,0,1
CRHIST0001180,CUST0000384,2025-03-08,627.0,3196.0,0.264,4,3,0,0
CRHIST0001181,CUST0000384,2025-07-04,614.0,5333.91,0.5491,3,4,0,0
CRHIST0001182,CUST0000384,2025-07-12,607.0,10442.72,0.6761,3,2,0,0
CRHIST0001183,CUST0000384,2025-09-27,606.0,4818.54,0.3735,1,2,0,0
CRHIST0001184,CUST0000385,2025-04-11,648.0,6072.9,0.2756,4,2,0,0
CRHIST0001185,CUST0000385,2025-05-11,634.0,2743.96,0.3386,5,2,0,0
CRHIST0001186,CUST0000385,2025-10-13,648.0,3030.01,0.1677,5,2,0,0
CRHIST0001187,CUST0000385,2026-03-08,651.0,6729.37,0.4161,2,3,0,0
CRHIST0001188,CUST0000385,2026-03-26,656.0,4942.31,0.3594,6,2,0,0
CRHIST0001189,CUST0000386,2021-11-27,677.0,7180.01,0.2901,2,4,0,0
CRHIST0001190,CUST0000386,2022-05-14,670.0,15844.25,0.6591,3,1,0,0
CRHIST0001191,CUST0000387,2022-06-06,722.0,3658.32,0.1857,3,3,0,0
CRHIST0001192,CUST0000387,2023-04-16,714.0,2082.05,0.1085,4,0,0,0
CRHIST0001193,CUST0000387,2023-07-09,714.0,6405.09,0.4047,2,1,0,0
CRHIST0001194,CUST0000388,2023-03-05,762.0,3988.97,0.0943,2,1,0,0
CRHIST0001195,CUST9131106,2023-09-17,753.0,5735.91,0.1644,2,0,0,0
CRHIST0001196,CUST0000388,2024-06-11,767.0,9098.51,0.3067,2,3,0,0
CRHIST0001197,CUST0000388,2024-07-17,763.0,8785.67,0.1799,4,1,0,0
CRHIST0001198,CUST0000388,2024-11-19,785.0,51.73,0.0022,1,2,0,0
CRHIST0001199,CUST0000388,2024-11-19,774.0,1784.81,0.0459,1,1,0,0
CRHIST0001200,CUST0000389,2024-03-29,583.0,8795.01,0.8179,9,2,0,0
CRHIST0001201,CUST0000389,2024-04-08,594.0,5703.26,0.5083,4,1,0,0
CRHIST0001202,CUST0000389,2024-04-28,584.0,2324.95,0.2515,7,1,0,0
CRHIST0001203,CUST0000389,2025-02-12,546.0,6614.98,0.9202,4,3,0,2
CRHIST0001204,CUST9075731,2025-03-09,544.0,3530.93,0.6088,4,3,0,2
CRHIST0001205,CUST0000390,2024-03-16,744.0,6272.31,0.2685,7,2,0,0
CRHIST0001206,CUST0000390,2024-10-19,741.0,5534.26,0.1833,2,4,0,0
CRHIST0001207,CUST0000390,2024-11-03,745.0,5542.35,0.291,0,1,0,0
CRHIST0001208,CUST0000390,2025-12-01,749.0,13527.6,0.5207,2,4,0,0
CRHIST0001209,CUST0000390,2026-01-03,742.0,15785.9,0.5219,3,0,0,0
CRHIST0001210,CUST0000391,2023-12-30,695.0,5932.69,0.4341,3,0,0,0
CRHIST0001211,CUST0000392,2020-01-09,731.0,2774.5,0.1996,0,3,0,0
CRHIST0001212,CUST0000392,2020-07-27,740.0,2597.09,0.1652,2,6,0,0
CRHIST0001213,CUST0000392,2021-06-27,756.0,4246.58,0.4747,1,1,0,0
CRHIST0001214,CUST0000392,2022-05-25,771.0,5840.38,0.3239,2,5,0,0
CRHIST0001215,CUST0000393,2021-11-18,693.0,4508.67,0.3356,5,0,0,0
CRHIST0001216,CUST0000393,2022-10-26,703.0,7187.1,0.3045,2,4,0,0
CRHIST0001217,CUST0000393,2023-02-11,697.0,2398.9,0.118,3,1,0,0
CRHIST0001218,CUST0000393,2024-07-05,683.0,10524.34,0.3995,4,4,0,0
CRHIST0001219,CUST0000393,2024-11-22,705.0,2991.84,0.1234,4,1,0,0
CRHIST0001220,CUST0000394,2026-07-11,631.0,23495.19,0.6297,0,2,0,0
CRHIST0001221,CUST0000394,2026-07-14,623.0,9263.23,0.3239,6,0,0,0
CRHIST0001222,CUST0000395,2022-05-14,667.0,3109.65,0.459,2,4,0,0
CRHIST0001223,CUST0000395,2023-01-25,682.0,1837.38,0.136,5,4,0,0
CRHIST0001224,CUST0000395,2023-06-25,673.0,3214.48,0.4025,5,3,0,1
CRHIST0001225,CUST0000396,2022-01-02,700.0,565.42,0.1414,1,2,0,0
CRHIST0001226,CUST0000396,2022-01-24,699.0,2640.33,0.2313,2,0,0,0
CRHIST0001227,CUST0000396,2022-02-27,695.0,982.69,0.2534,1,5,0,0
CRHIST0001228,CUST0000396,2022-03-02,709.0,2743.49,0.6263,4,6,0,0
CRHIST0001229,CUST0000396,2022-06-27,700.0,2844.46,0.2691,2,1,0,0
CRHIST0001230,CUST0000396,2022-12-15,718.0,4922.07,0.6414,4,4,0,0
CRHIST0001231,CUST0000396,2025-01-04,,5913.43,0.5187,7,5,0,0
CRHIST0001232,CUST0000396,2025-12-21,729.0,3065.71,0.6349,3,1,0,0
CRHIST0001233,CUST0000397,2022-01-20,620.0,10088.04,0.3102,4,4,0,0
CRHIST0001234,CUST0000397,2022-11-11,613.0,7994.75,0.4693,5,2,0,0
CRHIST0001235,CUST0000398,2020-01-01,504.0,1491.44,0.6384,3,0,0,0
CRHIST0001236,CUST0000398,2022-04-16,515.0,1437.47,0.4457,5,4,0,2
CRHIST0001237,CUST0000399,2025-02-10,693.0,8087.69,0.5235,3,2,0,0
CRHIST0001238,CUST0000399,2025-03-31,697.0,2689.53,0.1978,0,4,0,0
CRHIST0001239,CUST0000399,2025-10-14,709.0,606.96,0.0502,3,1,0,0
CRHIST0001240,CUST0000399,2025-11-01,716.0,1570.64,0.1851,3,3,0,0
CRHIST0001241,CUST0000400,2019-11-10,638.0,10286.39,0.6485,2,3,0,0
CRHIST0001242,CUST0000400,2020-10-18,642.0,,0.4827,8,5,0,0
CRHIST0001243,CUST0000400,2021-04-11,671.0,7262.73,0.6438,3,0,0,0
CRHIST0001244,CUST0000400,2021-05-25,655.0,12770.97,0.5925,4,3,0,0
CRHIST0001245,CUST0000401,2023-12-12,716.0,9773.0,0.3939,6,3,0,0
CRHIST0001246,CUST0000401,2024-01-15,712.0,12499.48,0.3618,4,8,0,0
CRHIST0001247,CUST0000401,2024-08-28,712.0,29720.1,0.7631,3,3,0,0
CRHIST0001248,CUST0000401,2025-03-17,719.0,465.24,0.0338,3,4,0,0
CRHIST0001249,CUST0000401,2025-04-18,704.0,2242.36,0.0672,1,2,0,2
CRHIST0001250,CUST0000401,2025-06-24,699.0,3793.21,0.2673,6,0,0,2
CRHIST0001251,CUST0000402,2022-07-24,754.0,885.72,0.0246,4,2,0,0
CRHIST0001252,CUST0000402,2023-01-05,754.0,13505.17,0.3893,1,0,0,0
CRHIST0001253,CUST0000403,2020-02-16,,10561.51,0.3596,5,3,0,0
CRHIST0001254,CUST0000403,2021-01-14,713.0,5395.47,0.3392,3,4,0,0
CRHIST0001255,CUST0000404,2025-10-24,692.0,22191.5,0.4935,4,3,0,0
CRHIST0001256,CUST0000404,2025-12-21,689.0,15737.93,0.4437,2,3,0,0
CRHIST0001257,CUST0000404,2026-03-10,718.0,7000.31,0.1584,0,5,0,0
CRHIST0001258,CUST0000405,2024-12-06,726.0,7649.19,0.3448,3,2,0,0
CRHIST0001259,CUST0000406,2025-06-05,748.0,2772.42,0.351,1,3,0,0
CRHIST0001260,CUST0000407,2026-03-02,646.0,8415.62,0.2733,4,0,0,0
CRHIST0001261,CUST0000407,2026-03-12,664.0,12713.87,0.6118,3,1,0,0
CRHIST0001262,CUST0000407,2026-03-18,648.0,7493.94,0.2244,5,0,0,0
CRHIST0001263,CUST0000407,2026-05-10,647.0,10499.02,0.3878,2,1,0,0
CRHIST0001264,CUST0000408,2026-01-02,753.0,5305.28,0.2172,2,3,0,0
CRHIST0001265,CUST0000408,2026-02-08,751.0,12249.59,0.3814,2,4,0,0
CRHIST0001266,CUST0000408,2026-03-28,742.0,3100.24,0.2362,2,4,0,0
CRHIST0001267,CUST0000409,2024-08-08,626.0,1138.21,0.3004,5,0,0,2
CRHIST0001268,CUST0000409,2024-08-14,635.0,1969.3,0.2893,2,1,0,2
CRHIST0001269,CUST0000409,2025-01-01,616.0,3924.37,0.564,4,3,0,2
CRHIST0001270,CUST0000409,2025-06-23,621.0,554.07,0.2033,9,4,0,2
CRHIST0001271,CUST0000410,2023-05-24,716.0,777.79,0.0478,2,1,0,0
CRHIST0001272,CUST0000411,2024-05-11,552.0,224.03,0.1572,3,0,0,0
CRHIST0001273,CUST0000412,2023-01-17,711.0,2791.38,0.0994,3,2,0,0
CRHIST0001274,CUST0000412,2023-06-04,732.0,16548.85,0.7471,2,1,0,0
CRHIST0001275,CUST0000413,2021-09-12,534.0,2458.99,0.4254,2,4,0,0
CRHIST0001276,CUST0000414,2021-12-20,638.0,13892.35,0.4258,4,0,0,0
CRHIST0001277,CUST0000415,2022-11-11,683.0,5663.37,0.3224,5,2,0,1
CRHIST0001278,CUST0000415,2023-06-26,668.0,3015.53,0.3012,3,0,0,1
CRHIST0001279,CUST0000415,2023-09-20,649.0,14276.88,0.6499,5,1,0,1
CRHIST0001280,CUST0000415,2024-12-15,647.0,5012.42,0.4594,4,2,0,1
CRHIST0001281,CUST0000415,2025-08-07,644.0,11183.32,0.6055,6,1,1,1
CRHIST0001282,CUST0000415,2025-08-22,644.0,1557.31,0.1367,10,1,1,1
CRHIST0001283,CUST0000415,2025-11-10,637.0,8169.98,0.3816,6,3,1,1
CRHIST0001284,CUST0000416,2019-09-17,606.0,1493.74,0.3125,5,3,0,0
CRHIST0001285,CUST0000416,2022-04-21,617.0,2010.95,0.2573,3,2,0,2
CRHIST0001286,CUST0000417,2025-08-15,,15774.24,0.3741,4,3,0,2
CRHIST0001287,CUST0000417,2025-09-26,661.0,15528.89,0.4311,3,3,0,2
CRHIST0001288,CUST0000417,2025-11-11,631.0,11985.1,0.4382,3,2,1,2
CRHIST0001289,CUST0000417,2025-12-29,633.0,10127.96,0.3716,4,4,1,2
CRHIST0001290,CUST0000417,2026-02-08,636.0,5447.65,0.1759,7,0,1,2
CRHIST0001291,CUST0000418,2025-12-15,668.0,,0.4081,6,2,0,0
CRHIST0001292,CUST0000418,2025-12-21,656.0,4239.42,0.3161,7,1,0,0
CRHIST0001293,CUST0000418,2026-01-29,653.0,5564.74,0.4185,3,2,0,0
CRHIST0001294,CUST0000419,2022-09-07,601.0,1623.09,0.3155,5,3,0,0
CRHIST0001295,CUST0000419,2022-09-25,620.0,1649.34,0.3678,6,2,0,0
CRHIST0001296,CUST0000419,2022-10-01,601.0,1862.49,0.6591,9,2,0,0
CRHIST0001297,CUST0000419,2022-12-31,593.0,644.15,0.1567,7,2,0,0
CRHIST0001298,CUST0000419,2023-01-19,592.0,1354.62,0.3923,3,4,0,0
CRHIST0001299,CUST0000420,2022-12-05,676.0,7453.99,0.3453,3,1,0,0
CRHIST0001300,CUST0000421,2025-07-18,669.0,1170.75,0.0626,2,1,0,0
CRHIST0001301,CUST0000421,2025-10-02,665.0,14518.56,0.933,7,1,0,0
CRHIST0001302,CUST0000421,2025-12-21,663.0,5962.58,0.4103,1,1,0,0
CRHIST0001303,CUST0000421,2025-12-28,652.0,10613.44,0.3999,4,1,0,0
CRHIST0001304,CUST0000421,2026-01-17,624.0,5660.56,0.342,2,4,0,0
CRHIST0001305,CUST0000422,2022-07-27,703.0,2765.75,0.2378,2,1,0,2
CRHIST0001306,CUST0000422,2022-11-29,699.0,396.16,0.0553,7,3,0,2
CRHIST0001307,CUST0000422,2023-05-14,698.0,3821.79,0.5128,4,0,0,2
CRHIST0001308,CUST0000422,2023-09-22,691.0,3522.33,0.2113,3,2,0,2
CRHIST0001309,CUST0000423,2024-05-11,692.0,3421.82,0.1755,8,2,0,0
CRHIST0001310,CUST0000423,2024-07-07,707.0,3157.99,0.1332,2,6,0,0
CRHIST0001311,CUST0000424,2023-08-30,688.0,17597.27,0.6018,4,1,0,0
CRHIST0001312,CUST0000424,2023-09-29,678.0,6043.26,0.1596,3,5,0,0
CRHIST0001313,CUST0000424,2023-12-02,705.0,5901.46,0.2042,5,4,0,0
CRHIST0001314,CUST0000425,2021-09-13,685.0,5479.33,0.6175,6,0,0,0
CRHIST0001315,CUST0000425,2021-10-15,700.0,4552.01,0.4707,4,1,0,0
CRHIST0001316,CUST0000425,2022-11-01,709.0,1628.55,0.212,0,1,0,0
CRHIST0001317,CUST0000426,2025-03-05,717.0,81.62,0.0066,2,0,0,0
CRHIST0001318,CUST0000426,2025-03-31,723.0,6940.34,0.3008,1,2,0,0
CRHIST0001319,CUST0000427,2020-08-18,705.0,16065.05,0.64,2,2,0,0
CRHIST0001320,CUST0000427,2021-06-05,721.0,14300.15,0.441,2,2,0,0
CRHIST0001321,CUST0000427,2022-12-11,705.0,18740.86,0.6285,2,2,0,0
CRHIST0001322,CUST0000427,2023-09-08,676.0,18742.05,0.4066,3,1,1,0
CRHIST0001323,CUST0000428,2021-03-02,746.0,2669.45,0.0851,5,4,0,0
CRHIST0001324,CUST0000429,2024-06-24,714.0,6017.38,0.5574,1,1,0,0
CRHIST0001325,CUST0000429,2024-10-07,718.0,5917.25,0.3134,3,2,0,0
CRHIST0001326,CUST0000430,2025-03-07,723.0,4146.09,0.2518,5,2,0,1
CRHIST0001327,CUST0000430,2025-04-13,731.0,7049.73,0.5039,4,3,0,1
CRHIST0001328,CUST0000431,2026-05-02,607.0,2327.27,0.3193,1,3,0,0
CRHIST0001329,CUST0000432,2024-10-13,743.0,1681.22,0.091,4,7,0,0
CRHIST0001330,CUST0000433,2020-12-02,656.0,,0.2786,2,2,0,0
CRHIST0001331,CUST0000433,2021-02-09,664.0,1799.33,0.1694,4,0,0,0
CRHIST0001332,CUST0000433,2021-09-05,666.0,1423.29,0.0957,6,4,0,0
CRHIST0001333,CUST0000434,2025-07-29,640.0,17884.2,0.6932,5,5,0,0
CRHIST0001334,CUST0000434,2025-08-16,639.0,,0.6062,4,3,0,0
CRHIST0001335,CUST0000434,2025-09-02,632.0,18168.9,0.6048,1,5,0,1
CRHIST0001336,CUST0000434,2025-09-25,629.0,15748.06,0.8741,2,1,0,1
CRHIST0001337,CUST0000435,2023-04-30,601.0,989.17,0.1902,4,2,0,2
CRHIST0001338,CUST0000435,2024-07-01,616.0,1836.98,0.2943,7,4,0,4
CRHIST0001339,CUST0000436,2019-04-06,571.0,1519.22,0.8311,1,4,1,0
CRHIST0001340,CUST0000436,2019-10-03,585.0,1600.14,0.6577,4,2,1,0
CRHIST0001341,CUST0000437,2023-12-29,692.0,11369.88,0.5409,5,1,0,0
CRHIST0001342,CUST0000437,2024-07-02,699.0,5072.32,0.2035,3,0,0,0
CRHIST0001343,CUST0000438,2024-03-30,692.0,,0.3345,3,2,0,0
CRHIST0001344,CUST0000438,2024-06-04,704.0,13279.58,0.354,2,2,0,1
CRHIST0001345,CUST0000439,2022-09-16,711.0,2407.5,0.2485,6,1,0,0
CRHIST0001346,CUST0000439,2023-02-08,717.0,5155.9,0.42,5,2,0,0
CRHIST0001347,CUST0000439,2023-04-17,714.0,1337.89,0.138,4,2,0,0
CRHIST0001348,CUST0000440,2023-01-13,681.0,10858.04,0.2044,1,5,0,0
CRHIST0001349,CUST0000440,2023-03-12,687.0,6239.38,0.2065,5,1,0,2
CRHIST0001350,CUST0000440,2023-04-05,681.0,29183.67,0.5493,6,1,0,2
CRHIST0001351,CUST0000440,2023-06-05,679.0,16692.08,0.3961,3,1,0,2
CRHIST0001352,CUST0000440,2023-11-30,692.0,113.96,0.0021,4,1,1,2
CRHIST0001353,CUST0000440,2024-10-27,690.0,16173.33,0.4612,3,0,1,2
CRHIST0001354,CUST0000441,2021-12-05,631.0,12211.86,0.9673,4,3,0,0
CRHIST0001355,CUST0000441,2022-01-03,623.0,4334.72,0.1648,5,3,0,1
CRHIST0001356,CUST0000441,2022-02-17,641.0,2141.75,0.1284,0,2,0,1
CRHIST0001357,CUST0000442,2025-07-26,767.0,2021.37,0.0441,6,3,0,0
CRHIST0001358,CUST0000443,2022-12-10,749.0,7461.97,0.2407,0,2,0,0
CRHIST0001359,CUST0000443,2023-02-05,754.0,,0.0,4,4,0,0
CRHIST0001360,CUST0000443,2023-03-29,753.0,8162.13,0.2993,1,2,0,0
CRHIST0001361,CUST0000443,2023-05-05,769.0,12644.12,0.4606,1,4,0,0
CRHIST0001362,CUST0000443,2023-05-06,751.0,12910.6,0.5447,3,1,0,0
CRHIST0001363,CUST0000443,2023-05-18,737.0,11328.8,0.6898,1,0,0,0
CRHIST0001364,CUST0000444,2026-05-27,548.0,3078.78,0.6169,3,1,0,0
CRHIST0001365,CUST0000444,2026-06-05,552.0,1859.6,0.3711,5,0,0,0
CRHIST0001366,CUST0000444,2026-06-14,550.0,6056.07,0.9322,10,3,0,0
CRHIST0001367,CUST0000444,2026-06-28,558.0,3590.07,0.5207,7,0,1,0
CRHIST0001368,CUST0000445,2022-12-30,650.0,6159.3,0.5074,5,1,0,0
CRHIST0001369,CUST0000445,2023-01-08,653.0,4279.01,0.4393,2,3,1,0
CRHIST0001370,CUST0000446,2023-09-30,654.0,4155.34,0.62,4,2,1,0
CRHIST0001371,CUST0000446,2023-11-06,657.0,2585.12,0.2683,1,3,1,2
CRHIST0001372,CUST0000446,2024-03-16,693.0,1586.43,0.304,2,2,1,2
CRHIST0001373,CUST0000447,2025-04-08,720.0,5901.19,0.4156,2,1,0,0
CRHIST0001374,CUST0000448,2021-07-28,704.0,5558.7,0.2421,3,1,0,0
CRHIST0001375,CUST0000449,2025-12-23,677.0,10408.17,0.3668,1,0,0,0
CRHIST0001376,CUST0000449,2026-01-08,686.0,837.77,0.0558,3,1,0,0
CRHIST0001377,CUST0000449,2026-02-23,675.0,7995.69,0.5982,3,2,0,0
CRHIST0001378,CUST0000449,2026-04-19,687.0,14467.32,0.5199,6,4,0,0
CRHIST0001379,CUST0000450,2021-07-24,726.0,4094.3,0.2396,3,2,0,2
CRHIST0001380,CUST0000450,2022-02-07,726.0,7099.31,0.4687,0,5,0,2
CRHIST0001381,CUST0000450,2022-08-27,719.0,12787.96,0.497,3,1,0,2
CRHIST0001382,CUST0000450,2023-02-20,739.0,12196.28,0.3578,7,1,0,2
CRHIST0001383,CUST0000451,2026-08-13,710.0,6830.75,0.4517,5,3,0,0
CRHIST0001384,CUST0000451,2026-08-13,714.0,2272.31,0.1915,3,3,0,0
CRHIST0001385,CUST0000452,2023-11-25,680.0,3435.16,0.2188,6,2,0,0
CRHIST0001386,CUST0000452,2024-01-04,670.0,2634.91,0.1688,4,1,0,0
CRHIST0001387,CUST0000452,2024-05-15,642.0,2883.23,0.2563,7,1,0,0
CRHIST0001388,CUST0000453,2023-01-31,656.0,14024.08,0.6804,4,1,0,0
CRHIST0001389,CUST0000453,2023-06-26,649.0,9542.01,0.3676,5,2,0,0
CRHIST0001390,CUST0000454,2021-02-05,641.0,1766.76,0.3103,4,4,0,0
CRHIST0001391,CUST0000454,2021-04-18,635.0,8691.17,0.6286,5,2,0,0
CRHIST0001392,CUST0000454,2021-08-23,646.0,3824.85,0.2805,4,4,1,0
CRHIST0001393,CUST0000454,2021-09-08,643.0,2381.46,0.208,7,3,1,0
CRHIST0001394,CUST0000455,2023-05-21,777.0,8073.27,0.385,4,2,0,0
CRHIST0001395,CUST0000456,2023-03-29,698.0,1077.51,0.1204,1,5,0,2
CRHIST0001396,CUST0000457,2026-07-13,661.0,6567.22,0.8658,6,2,0,0
CRHIST0001397,CUST0000457,2026-07-15,650.0,2309.84,0.3857,6,1,0,0
CRHIST0001398,CUST0000458,2025-07-20,684.0,780.97,0.055,3,1,0,0
CRHIST0001399,CUST0000458,2025-08-18,672.0,1886.18,0.3497,2,0,0,0
CRHIST0001400,CUST0000459,2022-09-10,746.0,9303.36,0.3324,3,2,0,0
CRHIST0001401,CUST0000459,2022-11-22,772.0,11412.31,0.4167,4,3,0,0
CRHIST0001402,CUST0000460,2022-01-01,721.0,11305.71,0.3076,7,1,0,0
CRHIST0001403,CUST0000461,2023-05-13,695.0,14032.64,0.7561,5,1,0,0
CRHIST0001404,CUST0000461,2023-11-01,720.0,9708.98,0.2029,7,2,0,0
CRHIST0001405,CUST0000461,2024-08-02,719.0,4213.4,0.2532,2,0,0,0
CRHIST0001406,CUST0000462,2022-03-06,733.0,8444.75,0.3761,4,2,0,0
