payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
2393,LN-11389,2023-07-27,3045.83,3045.83,PAID
2394,LN-11389,2023-08-26,3045.83,3045.83,PAID
2395,LN-11389,2023-09-25,3045.83,3045.83,PAID
2396,LN-11389,2023-10-25,3045.83,0.0,MISSED
2397,LN-11754,2024-07-25,2479.5,2479.5,PAID
2398,LN-11754,2024-08-24,2479.5,2479.5,PAID
2399,LN-11754,2024-09-23,2479.5,0.0,MISSED
2400,LN-11754,2024-10-23,2479.5,2479.5,PAID
2401,LN-11632,2023-05-22,2692.14,2692.14,PAID
2402,LN-11632,2023-06-21,2692.14,2692.14,PAID
2403,LN-11632,2023-07-21,2692.14,1922.13,PARTIAL
2404,LN-11632,2023-08-20,2692.14,0.0,MISSED
2405,LN-11632,2023-09-19,2692.14,1879.98,PARTIAL
2406,LN-11632,2023-10-19,2692.14,2692.14,PAID
2407,LN-11632,2023-11-18,2692.14,2692.14,PAID
2408,LN-10267,2024-01-11,7308.67,7308.67,PAID
2409,LN-10267,2024-02-10,7308.67,7308.67,PAID
2410,LN-10267,2024-03-11,7308.67,7308.67,PAID
2411,LN-11480,2024-05-10,5737.25,3739.0,LATE
2412,LN-11480,2024-06-09,5737.25,2968.63,PARTIAL
2413,LN-11480,2024-07-09,5737.25,5737.25,PAID
2414,LN-11480,2024-08-08,5737.25,5737.25,PAID
2415,LN-11520,2024-03-21,654.83,0.0,MISSED
2416,LN-11520,2024-04-20,654.83,568.37,PARTIAL
2417,LN-11520,2024-05-20,654.83,654.83,PAID
2418,LN-11520,2024-06-19,654.83,0.0,MISSED
2419,LN-11520,2024-07-19,654.83,544.75,PARTIAL
2420,LN-11520,2024-08-18,654.83,654.83,PAID
2421,LN-11712,2023-09-09,457.0,457.0,PAID
2422,LN-11712,2023-10-09,457.0,457.0,PAID
2423,LN-11712,2023-11-08,457.0,0.0,MISSED
2424,LN-11712,2023-12-08,457.0,457.0,PAID
2425,LN-11296,2023-05-07,1999.5,1999.5,PAID
2426,LN-11296,2023-06-06,1999.5,1999.5,PAID
2427,LN-11296,2023-07-06,1999.5,1999.5,PAID
2428,LN-11296,2023-08-05,1999.5,1543.51,LATE
2429,LN-11296,2023-09-04,1999.5,1999.5,PAID
2430,LN-11296,2023-10-04,1999.5,1193.4,PARTIAL
2431,LN-11296,2023-11-03,1999.5,1999.5,PAID
2432,LN-11296,2023-12-03,1999.5,1999.5,PAID
2433,LN-11415,2024-04-11,2229.5,2229.5,PAID
2434,LN-11415,2024-05-11,2229.5,2229.5,PAID
2435,LN-11415,2024-06-10,2229.5,2229.5,PAID
2436,LN-11415,2024-07-10,2229.5,1878.51,PARTIAL
2437,LN-10187,2024-04-12,3312.33,3312.33,PAID
2438,LN-10187,2024-05-12,3312.33,0.0,MISSED
2439,LN-10187,2024-06-11,3312.33,3312.33,PAID
2440,LN-10426,2024-08-12,2551.75,2551.75,PAID
2441,LN-10426,2024-09-11,2551.75,2551.75,PAID
2442,LN-10426,2024-10-11,2551.75,1282.28,PARTIAL
2443,LN-10426,2024-11-10,2551.75,2551.75,PAID
2444,LN-11323,2023-12-28,1316.75,1316.75,PAID
2445,LN-11323,2024-01-27,1316.75,1316.75,PAID
2446,LN-11323,2024-02-26,1316.75,1316.75,PAID
2447,LN-11323,2024-03-27,1316.75,1316.75,PAID
2448,LN-11323,2024-04-26,1316.75,888.15,PARTIAL
2449,LN-11323,2024-05-26,1316.75,1316.75,PAID
2450,LN-11323,2024-06-25,1316.75,1316.75,PAID
2451,LN-11323,2024-07-25,1316.75,1316.75,PAID
2452,LN-11638,2023-02-12,1178.0,1178.0,PAID
2453,LN-11638,2023-03-14,1178.0,1178.0,PAID
2454,LN-11638,2023-04-13,1178.0,1178.0,PAID
2455,LN-11638,2023-05-13,1178.0,1178.0,PAID
2456,LN-11638,2023-06-12,1178.0,1178.0,PAID
2457,LN-11638,2023-07-12,1178.0,956.74,LATE
2458,LN-10145,2024-07-11,1607.17,1607.17,PAID
2459,LN-10145,2024-08-10,1607.17,1607.17,PAID
2460,LN-10145,2024-09-09,1607.17,1175.6,PARTIAL
2461,LN-10145,2024-10-09,1607.17,1607.17,PAID
2462,LN-10145,2024-11-08,1607.17,1607.17,PAID
2463,LN-10145,2024-12-08,1607.17,1607.17,PAID
2464,LN-11464,2023-03-01,1987.83,0.0,MISSED
2465,LN-11464,2023-03-31,1987.83,1987.83,PAID
2466,LN-11464,2023-04-30,1987.83,1987.83,PAID
2467,LN-11464,2023-05-30,1987.83,1987.83,PAID
2468,LN-11464,2023-06-29,1987.83,1987.83,PAID
2469,LN-11464,2023-07-29,1987.83,1987.83,PAID
2470,LN-10832,2024-09-18,960.25,349.75,LATE
2471,LN-10832,2024-10-18,960.25,960.25,PAID
2472,LN-10832,2024-11-17,960.25,960.25,PAID
2473,LN-10832,2024-12-17,960.25,960.25,PAID
2474,LN-11305,2023-11-10,1063.25,869.97,LATE
2475,LN-11305,2023-12-10,1063.25,1063.25,PAID
2476,LN-11305,2024-01-09,1063.25,1063.25,PAID
2477,LN-11305,2024-02-08,1063.25,874.09,LATE
2478,LN-11341,2024-04-19,511.14,511.14,PAID
2479,LN-11341,2024-05-19,511.14,511.14,PAID
2480,LN-11341,2024-06-18,511.14,450.55,PARTIAL
2481,LN-11341,2024-07-18,511.14,511.14,PAID
2482,LN-11341,2024-08-17,511.14,511.14,PAID
2483,LN-11341,2024-09-16,511.14,511.14,PAID
2484,LN-11341,2024-10-16,511.14,511.14,PAID
2485,LN-10395,2024-07-23,4279.0,4279.0,PAID
2486,LN-10395,2024-08-22,4279.0,4279.0,PAID
2487,LN-10395,2024-09-21,4279.0,4279.0,PAID
2488,LN-11128,2023-04-25,234.33,234.33,PAID
2489,LN-11128,2023-05-25,234.33,234.33,PAID
2490,LN-11128,2023-06-24,234.33,234.33,PAID
2491,LN-11269,2024-12-21,2114.83,930.2,LATE
2492,LN-11269,2025-01-20,2114.83,2114.83,PAID
2493,LN-11269,2025-02-19,2114.83,2114.83,PAID
2494,LN-11269,2025-03-21,2114.83,2114.83,PAID
2495,LN-11269,2025-04-20,2114.83,2114.83,PAID
2496,LN-11269,2025-05-20,2114.83,2114.83,PAID
2497,LN-11013,2024-09-08,3281.75,3281.75,PAID
2498,LN-11013,2024-10-08,3281.75,3281.75,PAID
2499,LN-11013,2024-11-07,3281.75,3281.75,PAID
2500,LN-11013,2024-12-07,3281.75,3281.75,PAID
2501,LN-10785,2023-10-15,282.25,282.25,PAID
2502,LN-10785,2023-11-14,282.25,95.05,LATE
2503,LN-10785,2023-12-14,282.25,282.25,PAID
2504,LN-10785,2024-01-13,282.25,282.25,PAID
2505,LN-10785,2024-02-12,282.25,282.25,PAID
2506,LN-10785,2024-03-13,282.25,282.25,PAID
2507,LN-10785,2024-04-12,282.25,282.25,PAID
2508,LN-10785,2024-05-12,282.25,282.25,PAID
2509,LN-10203,2023-09-05,4960.75,4960.75,PAID
2510,LN-10203,2023-10-05,4960.75,4960.75,PAID
2511,LN-10203,2023-11-04,4960.75,4960.75,PAID
2512,LN-10203,2023-12-04,4960.75,4960.75,PAID
2513,LN-10743,2024-12-19,100.0,43.66,LATE
2514,LN-10743,2025-01-18,100.0,100.0,PAID
2515,LN-10743,2025-02-17,100.0,47.8,LATE
2516,LN-10743,2025-03-19,100.0,100.0,PAID
2517,LN-10743,2025-04-18,100.0,100.0,PAID
2518,LN-11833,2024-09-26,2205.75,2205.75,PAID
2519,LN-11833,2024-10-26,2205.75,1635.05,LATE
2520,LN-11833,2024-11-25,2205.75,2205.75,PAID
2521,LN-11833,2024-12-25,2205.75,2205.75,PAID
2522,LN-10023,2023-08-29,2609.0,2609.0,PAID
2523,LN-10023,2023-09-28,2609.0,883.91,LATE
2524,LN-10023,2023-10-28,2609.0,2609.0,PAID
2525,LN-10023,2023-11-27,2609.0,2609.0,PAID
2526,LN-10023,2023-12-27,2609.0,2609.0,PAID
2527,LN-10023,2024-01-26,2609.0,2609.0,PAID
2528,LN-10023,2024-02-25,2609.0,907.86,LATE
2529,LN-10023,2024-03-26,2609.0,1903.7,LATE
2530,LN-10207,2023-12-30,6064.33,4273.54,PARTIAL
2531,LN-10207,2024-01-29,6064.33,6064.33,PAID
2532,LN-10207,2024-02-28,6064.33,5146.71,LATE
2533,LN-10962,2023-05-02,1363.38,1363.38,PAID
2534,LN-10962,2023-06-01,1363.38,1363.38,PAID
2535,LN-10962,2023-07-01,1363.38,1363.38,PAID
2536,LN-10962,2023-07-31,1363.38,1363.38,PAID
2537,LN-10962,2023-08-30,1363.38,777.77,LATE
2538,LN-10962,2023-09-29,1363.38,1363.38,PAID
2539,LN-10962,2023-10-29,1363.38,1363.38,PAID
2540,LN-10962,2023-11-28,1363.38,1363.38,PAID
2541,LN-10828,2024-03-13,83.33,83.33,PAID
2542,LN-10828,2024-04-12,83.33,34.51,PARTIAL
2543,LN-10828,2024-05-12,83.33,83.33,PAID
2544,LN-10828,2024-06-11,83.33,83.33,PAID
2545,LN-10828,2024-07-11,83.33,83.33,PAID
2546,LN-10828,2024-08-10,83.33,83.33,PAID
2547,LN-10652,2024-01-14,2270.0,2270.0,PAID
2548,LN-10652,2024-02-13,2270.0,1968.38,LATE
2549,LN-10652,2024-03-14,2270.0,2270.0,PAID
2550,LN-10652,2024-04-13,2270.0,1313.5,LATE
2551,LN-10652,2024-05-13,2270.0,2270.0,PAID
2552,LN-10652,2024-06-12,2270.0,2270.0,PAID
2553,LN-11345,2024-11-27,2778.0,2778.0,PAID
2554,LN-11345,2024-12-27,2778.0,2778.0,PAID
2555,LN-11345,2025-01-26,2778.0,2778.0,PAID
2556,LN-11345,2025-02-25,2778.0,2778.0,PAID
2557,LN-11345,2025-03-27,2778.0,1887.14,PARTIAL
2558,LN-11345,2025-04-26,2778.0,2778.0,PAID
2559,LN-11832,2024-01-19,4724.33,4724.33,PAID
2560,LN-11832,2024-02-18,4724.33,3983.64,LATE
2561,LN-11832,2024-03-19,4724.33,4724.33,PAID
2562,LN-11550,2023-03-22,169.0,169.0,PAID
2563,LN-11550,2023-04-21,169.0,169.0,PAID
2564,LN-11550,2023-05-21,169.0,169.0,PAID
2565,LN-11550,2023-06-20,169.0,169.0,PAID
2566,LN-10002,2024-07-22,2093.75,2093.75,PAID
2567,LN-10002,2024-08-21,2093.75,2093.75,PAID
2568,LN-10002,2024-09-20,2093.75,2093.75,PAID
2569,LN-10002,2024-10-20,2093.75,1318.22,PARTIAL
2570,LN-11536,2023-05-29,1247.5,1247.5,PAID
2571,LN-11536,2023-06-28,1247.5,1247.5,PAID
2572,LN-11536,2023-07-28,1247.5,1247.5,PAID
2573,LN-11536,2023-08-27,1247.5,1247.5,PAID
2574,LN-10438,2024-10-23,3054.5,3054.5,PAID
2575,LN-10438,2024-11-22,3054.5,3054.5,PAID
2576,LN-10438,2024-12-22,3054.5,3054.5,PAID
2577,LN-10438,2025-01-21,3054.5,3054.5,PAID
2578,LN-11587,2024-09-13,2457.0,2457.0,PAID
2579,LN-11587,2024-10-13,2457.0,2457.0,PAID
2580,LN-11587,2024-11-12,2457.0,2457.0,PAID
2581,LN-11587,2024-12-12,2457.0,2457.0,PAID
2582,LN-11587,2025-01-11,2457.0,2457.0,PAID
2583,LN-11343,2023-07-26,3032.75,3032.75,PAID
2584,LN-11343,2023-08-25,3032.75,3032.75,PAID
2585,LN-11343,2023-09-24,3032.75,3032.75,PAID
2586,LN-11343,2023-10-24,3032.75,3032.75,PAID
2587,LN-11200,2023-02-02,1448.25,1448.25,PAID
2588,LN-11200,2023-03-04,1448.25,1448.25,PAID
2589,LN-11200,2023-04-03,1448.25,1448.25,PAID
2590,LN-11200,2023-05-03,1448.25,1448.25,PAID
2591,LN-11200,2023-06-02,1448.25,1448.25,PAID
2592,LN-11200,2023-07-02,1448.25,1448.25,PAID
2593,LN-11200,2023-08-01,1448.25,1448.25,PAID
2594,LN-11200,2023-08-31,1448.25,1448.25,PAID
2595,LN-11522,2023-11-15,1583.0,1583.0,PAID
2596,LN-11522,2023-12-15,1583.0,534.86,PARTIAL
2597,LN-11522,2024-01-14,1583.0,1583.0,PAID
2598,LN-11522,2024-02-13,1583.0,1583.0,PAID
2599,LN-10994,2023-04-22,1556.0,1109.38,PARTIAL
2600,LN-10994,2023-05-22,1556.0,0.0,MISSED
2601,LN-10994,2023-06-21,1556.0,0.0,MISSED
2602,LN-10994,2023-07-21,1556.0,1556.0,PAID
2603,LN-11351,2023-02-08,1878.67,1189.19,LATE
2604,LN-11351,2023-03-10,1878.67,1878.67,PAID
2605,LN-11351,2023-04-09,1878.67,1878.67,PAID
2606,LN-11351,2023-05-09,1878.67,1878.67,PAID
2607,LN-11351,2023-06-08,1878.67,1878.67,PAID
2608,LN-11351,2023-07-08,1878.67,1878.67,PAID
2609,LN-10344,2023-02-23,1333.25,1333.25,PAID
2610,LN-10344,2023-03-25,1333.25,0.0,MISSED
2611,LN-10344,2023-04-24,1333.25,1333.25,PAID
2612,LN-10344,2023-05-24,1333.25,1333.25,PAID
2613,LN-10344,2023-06-23,1333.25,599.24,LATE
2614,LN-10344,2023-07-23,1333.25,1333.25,PAID
2615,LN-10344,2023-08-22,1333.25,0.0,MISSED
2616,LN-10344,2023-09-21,1333.25,1333.25,PAID
2617,LN-10893,2023-08-19,4512.0,4512.0,PAID
2618,LN-10893,2023-09-18,4512.0,4512.0,PAID
2619,LN-10893,2023-10-18,4512.0,4512.0,PAID
2620,LN-11838,2023-04-19,1623.57,1623.57,PAID
2621,LN-11838,2023-05-19,1623.57,1623.57,PAID
2622,LN-11838,2023-06-18,1623.57,0.0,MISSED
2623,LN-11838,2023-07-18,1623.57,746.2,PARTIAL
2624,LN-11838,2023-08-17,1623.57,1623.57,PAID
2625,LN-11838,2023-09-16,1623.57,1257.89,LATE
2626,LN-11838,2023-10-16,1623.57,1623.57,PAID
2627,LN-10230,2024-02-04,3454.5,3454.5,PAID
2628,LN-10230,2024-03-05,3454.5,2018.29,LATE
2629,LN-10230,2024-04-04,3454.5,3454.5,PAID
2630,LN-10230,2024-05-04,3454.5,3454.5,PAID
2631,LN-11362,2024-08-13,1397.2,823.69,LATE
2632,LN-11362,2024-09-12,1397.2,1397.2,PAID
2633,LN-11362,2024-10-12,1397.2,1397.2,PAID
2634,LN-11362,2024-11-11,1397.2,1397.2,PAID
2635,LN-11362,2024-12-11,1397.2,926.15,PARTIAL
2636,LN-10475,2024-02-09,71.43,71.43,PAID
2637,LN-10475,2024-03-10,71.43,29.49,LATE
2638,LN-10475,2024-04-09,71.43,47.36,PARTIAL
2639,LN-10475,2024-05-09,71.43,71.43,PAID
2640,LN-10475,2024-06-08,71.43,71.43,PAID
2641,LN-10475,2024-07-08,71.43,0.0,MISSED
2642,LN-10475,2024-08-07,71.43,71.43,PAID
2643,LN-11485,2023-03-04,1315.86,1315.86,PAID
2644,LN-11485,2023-04-03,1315.86,728.72,LATE
2645,LN-11485,2023-05-03,1315.86,403.37,LATE
2646,LN-11485,2023-06-02,1315.86,1315.86,PAID
2647,LN-11485,2023-07-02,1315.86,1315.86,PAID
2648,LN-11485,2023-08-01,1315.86,1315.86,PAID
2649,LN-11485,2023-08-31,1315.86,1315.86,PAID
2650,LN-11419,2024-04-14,1851.0,1851.0,PAID
2651,LN-11419,2024-05-14,1851.0,1851.0,PAID
2652,LN-11419,2024-06-13,1851.0,0.0,MISSED
2653,LN-11419,2024-07-13,1851.0,1851.0,PAID
2654,LN-11419,2024-08-12,1851.0,1851.0,PAID
2655,LN-11419,2024-09-11,1851.0,1851.0,PAID
2656,LN-10150,2023-11-22,625.86,625.86,PAID
2657,LN-10150,2023-12-22,625.86,625.86,PAID
2658,LN-10150,2024-01-21,625.86,358.97,PARTIAL
2659,LN-10150,2024-02-20,625.86,625.86,PAID
2660,LN-10150,2024-03-21,625.86,625.86,PAID
2661,LN-10150,2024-04-20,625.86,625.86,PAID
2662,LN-10150,2024-05-20,625.86,625.86,PAID
2663,LN-11366,2024-10-22,1974.6,739.19,PARTIAL
2664,LN-11366,2024-11-21,1974.6,1247.05,LATE
2665,LN-11366,2024-12-21,1974.6,1974.6,PAID
2666,LN-11366,2025-01-20,1974.6,1974.6,PAID
2667,LN-11366,2025-02-19,1974.6,1974.6,PAID
2668,LN-10348,2024-03-14,1055.86,1055.86,PAID
2669,LN-10348,2024-04-13,1055.86,1055.86,PAID
2670,LN-10348,2024-05-13,1055.86,1055.86,PAID
2671,LN-10348,2024-06-12,1055.86,1055.86,PAID
2672,LN-10348,2024-07-12,1055.86,1055.86,PAID
2673,LN-10348,2024-08-11,1055.86,724.5,LATE
2674,LN-10348,2024-09-10,1055.86,1055.86,PAID
2675,LN-11617,2023-04-29,232.43,232.43,PAID
2676,LN-11617,2023-05-29,232.43,232.43,PAID
2677,LN-11617,2023-06-28,232.43,232.43,PAID
2678,LN-11617,2023-07-28,232.43,232.43,PAID
2679,LN-11617,2023-08-27,232.43,232.43,PAID
2680,LN-11617,2023-09-26,232.43,89.24,PARTIAL
2681,LN-11617,2023-10-26,232.43,232.43,PAID
2682,LN-11878,2024-11-13,4778.25,2107.25,PARTIAL
2683,LN-11878,2024-12-13,4778.25,4221.07,LATE
2684,LN-11878,2025-01-12,4778.25,4778.25,PAID
2685,LN-11878,2025-02-11,4778.25,4778.25,PAID
2686,LN-11095,2023-02-24,520.67,520.67,PAID
2687,LN-11095,2023-03-26,520.67,520.67,PAID
2688,LN-11095,2023-04-25,520.67,520.67,PAID
2689,LN-11688,2023-05-11,1580.0,1132.47,LATE
2690,LN-11688,2023-06-10,1580.0,1580.0,PAID
2691,LN-11688,2023-07-10,1580.0,1580.0,PAID
2692,LN-11688,2023-08-09,1580.0,1580.0,PAID
2693,LN-11688,2023-09-08,1580.0,1580.0,PAID
2694,LN-11688,2023-10-08,1580.0,1297.49,LATE
2695,LN-11688,2023-11-07,1580.0,1580.0,PAID
2696,LN-11688,2023-12-07,1580.0,1580.0,PAID
2697,LN-10151,2023-02-12,1726.25,1726.25,PAID
2698,LN-10151,2023-03-14,1726.25,1726.25,PAID
2699,LN-10151,2023-04-13,1726.25,751.46,LATE
2700,LN-10151,2023-05-13,1726.25,1726.25,PAID
2701,LN-10151,2023-06-12,1726.25,1726.25,PAID
2702,LN-10151,2023-07-12,1726.25,1726.25,PAID
2703,LN-10151,2023-08-11,1726.25,1726.25,PAID
2704,LN-10151,2023-09-10,1726.25,0.0,MISSED
2705,LN-11864,2024-08-12,2990.14,2990.14,PAID
2706,LN-11864,2024-09-11,2990.14,2990.14,PAID
2707,LN-11864,2024-10-11,2990.14,2990.14,PAID
2708,LN-11864,2024-11-10,2990.14,2990.14,PAID
2709,LN-11864,2024-12-10,2990.14,2990.14,PAID
2710,LN-11864,2025-01-09,2990.14,2990.14,PAID
2711,LN-11864,2025-02-08,2990.14,2990.14,PAID
2712,LN-10199,2023-03-14,260.62,260.62,PAID
2713,LN-10199,2023-04-13,260.62,260.62,PAID
2714,LN-10199,2023-05-13,260.62,260.62,PAID
2715,LN-10199,2023-06-12,260.62,260.62,PAID
2716,LN-10199,2023-07-12,260.62,260.62,PAID
2717,LN-10199,2023-08-11,260.62,260.62,PAID
2718,LN-10199,2023-09-10,260.62,260.62,PAID
2719,LN-10199,2023-10-10,260.62,260.62,PAID
2720,LN-10669,2024-05-18,444.14,0.0,MISSED
2721,LN-10669,2024-06-17,444.14,444.14,PAID
2722,LN-10669,2024-07-17,444.14,239.08,LATE
2723,LN-10669,2024-08-16,444.14,444.14,PAID
2724,LN-10669,2024-09-15,444.14,444.14,PAID
2725,LN-10669,2024-10-15,444.14,444.14,PAID
2726,LN-10669,2024-11-14,444.14,444.14,PAID
2727,LN-11576,2024-03-05,100.0,100.0,PAID
2728,LN-11576,2024-04-04,100.0,100.0,PAID
2729,LN-11576,2024-05-04,100.0,100.0,PAID
2730,LN-11576,2024-06-03,100.0,100.0,PAID
2731,LN-11576,2024-07-03,100.0,100.0,PAID
2732,LN-10589,2024-04-20,694.0,694.0,PAID
2733,LN-10589,2024-05-20,694.0,0.0,MISSED
2734,LN-10589,2024-06-19,694.0,694.0,PAID
2735,LN-10589,2024-07-19,694.0,694.0,PAID
2736,LN-10589,2024-08-18,694.0,694.0,PAID
2737,LN-11801,2024-04-15,1351.5,1351.5,PAID
2738,LN-11801,2024-05-15,1351.5,1351.5,PAID
2739,LN-11801,2024-06-14,1351.5,1351.5,PAID
2740,LN-11801,2024-07-14,1351.5,1351.5,PAID
2741,LN-11801,2024-08-13,1351.5,1351.5,PAID
2742,LN-11801,2024-09-12,1351.5,1351.5,PAID
2743,LN-10353,2024-05-05,3669.33,3669.33,PAID
2744,LN-10353,2024-06-04,3669.33,0.0,MISSED
2745,LN-10353,2024-07-04,3669.33,3669.33,PAID
2746,LN-11057,2023-11-02,2038.29,2038.29,PAID
2747,LN-11057,2023-12-02,2038.29,2038.29,PAID
2748,LN-11057,2024-01-01,2038.29,2038.29,PAID
2749,LN-11057,2024-01-31,2038.29,2038.29,PAID
2750,LN-11057,2024-03-01,2038.29,2038.29,PAID
2751,LN-11057,2024-03-31,2038.29,2038.29,PAID
2752,LN-11057,2024-04-30,2038.29,2038.29,PAID
2753,LN-10855,2024-06-26,62.5,62.5,PAID
2754,LN-10855,2024-07-26,62.5,62.5,PAID
2755,LN-10855,2024-08-25,62.5,0.0,MISSED
2756,LN-10855,2024-09-24,62.5,62.5,PAID
2757,LN-10855,2024-10-24,62.5,62.5,PAID
2758,LN-10855,2024-11-23,62.5,62.5,PAID
2759,LN-10855,2024-12-23,62.5,62.5,PAID
2760,LN-10855,2025-01-22,62.5,62.5,PAID
2761,LN-11595,2023-12-14,4381.2,4381.2,PAID
2762,LN-11595,2024-01-13,4381.2,2335.81,PARTIAL
2763,LN-11595,2024-02-12,4381.2,4381.2,PAID
2764,LN-11595,2024-03-13,4381.2,2896.36,PARTIAL
2765,LN-11595,2024-04-12,4381.2,4381.2,PAID
2766,LN-10299,2023-09-17,83.33,83.33,PAID
2767,LN-10299,2023-10-17,83.33,83.33,PAID
2768,LN-10299,2023-11-16,83.33,58.35,LATE
2769,LN-10299,2023-12-16,83.33,28.88,PARTIAL
2770,LN-10299,2024-01-15,83.33,83.33,PAID
2771,LN-10299,2024-02-14,83.33,83.33,PAID
2772,LN-11753,2024-01-23,1653.33,1653.33,PAID
2773,LN-11753,2024-02-22,1653.33,1435.21,LATE
2774,LN-11753,2024-03-23,1653.33,797.02,PARTIAL
2775,LN-11039,2024-09-25,1255.5,1255.5,PAID
2776,LN-11039,2024-10-25,1255.5,449.9,PARTIAL
2777,LN-11039,2024-11-24,1255.5,1255.5,PAID
2778,LN-11039,2024-12-24,1255.5,1255.5,PAID
2779,LN-11039,2025-01-23,1255.5,935.48,PARTIAL
2780,LN-11039,2025-02-22,1255.5,1255.5,PAID
2781,LN-10816,2023-07-28,1395.8,1395.8,PAID
2782,LN-10816,2023-08-27,1395.8,1395.8,PAID
2783,LN-10816,2023-09-26,1395.8,1171.23,LATE
2784,LN-10816,2023-10-26,1395.8,1395.8,PAID
2785,LN-10816,2023-11-25,1395.8,1395.8,PAID
2786,LN-10668,2023-03-29,1031.75,1031.75,PAID
2787,LN-10668,2023-04-28,1031.75,1031.75,PAID
2788,LN-10668,2023-05-28,1031.75,800.28,PARTIAL
2789,LN-10668,2023-06-27,1031.75,0.0,MISSED
2790,LN-11075,2023-05-26,83.33,83.33,PAID
2791,LN-11075,2023-06-25,83.33,83.33,PAID
2792,LN-11075,2023-07-25,83.33,83.33,PAID
2793,LN-11075,2023-08-24,83.33,83.33,PAID
2794,LN-11075,2023-09-23,83.33,0.0,MISSED
2795,LN-11075,2023-10-23,83.33,83.33,PAID
2796,LN-11346,2023-07-06,3094.2,3094.2,PAID
2797,LN-11346,2023-08-05,3094.2,3094.2,PAID
2798,LN-11346,2023-09-04,3094.2,3094.2,PAID
2799,LN-11346,2023-10-04,3094.2,3094.2,PAID
2800,LN-11346,2023-11-03,3094.2,3094.2,PAID
2801,LN-11776,2023-10-21,4082.0,4082.0,PAID
2802,LN-11776,2023-11-20,4082.0,4082.0,PAID
2803,LN-11776,2023-12-20,4082.0,4082.0,PAID
2804,LN-11865,2024-11-26,4174.33,2285.26,LATE
2805,LN-11865,2024-12-26,4174.33,2696.85,PARTIAL
2806,LN-11865,2025-01-25,4174.33,4174.33,PAID
2807,LN-11865,2025-02-24,4174.33,4174.33,PAID
2808,LN-11865,2025-03-26,4174.33,1955.65,LATE
2809,LN-11865,2025-04-25,4174.33,4174.33,PAID
2810,LN-10777,2024-06-14,2035.33,2035.33,PAID
2811,LN-10777,2024-07-14,2035.33,2035.33,PAID
2812,LN-10777,2024-08-13,2035.33,2035.33,PAID
2813,LN-10777,2024-09-12,2035.33,840.27,PARTIAL
2814,LN-10777,2024-10-12,2035.33,2035.33,PAID
2815,LN-10777,2024-11-11,2035.33,1826.71,LATE
2816,LN-10388,2023-03-24,3204.33,0.0,MISSED
2817,LN-10388,2023-04-23,3204.33,1798.29,LATE
2818,LN-10388,2023-05-23,3204.33,1900.54,PARTIAL
2819,LN-10032,2024-03-05,3570.75,3570.75,PAID
2820,LN-10032,2024-04-04,3570.75,3570.75,PAID
2821,LN-10032,2024-05-04,3570.75,3570.75,PAID
2822,LN-10032,2024-06-03,3570.75,3570.75,PAID
2823,LN-11004,2023-06-06,2083.8,2083.8,PAID
2824,LN-11004,2023-07-06,2083.8,2083.8,PAID
2825,LN-11004,2023-08-05,2083.8,2083.8,PAID
2826,LN-11004,2023-09-04,2083.8,2083.8,PAID
2827,LN-11004,2023-10-04,2083.8,2083.8,PAID
2828,LN-11666,2023-12-29,1843.86,1843.86,PAID
2829,LN-11666,2024-01-28,1843.86,1843.86,PAID
2830,LN-11666,2024-02-27,1843.86,1843.86,PAID
2831,LN-11666,2024-03-28,1843.86,1843.86,PAID
2832,LN-11666,2024-04-27,1843.86,1843.86,PAID
2833,LN-11666,2024-05-27,1843.86,1843.86,PAID
2834,LN-11666,2024-06-26,1843.86,1402.05,PARTIAL
2835,LN-11005,2023-05-03,125.0,93.87,LATE
2836,LN-11005,2023-06-02,125.0,125.0,PAID
2837,LN-11005,2023-07-02,125.0,125.0,PAID
2838,LN-11005,2023-08-01,125.0,125.0,PAID
2839,LN-11524,2023-04-26,811.33,811.33,PAID
2840,LN-11524,2023-05-26,811.33,811.33,PAID
2841,LN-11524,2023-06-25,811.33,811.33,PAID
2842,LN-11524,2023-07-25,811.33,557.61,PARTIAL
2843,LN-11524,2023-08-24,811.33,811.33,PAID
2844,LN-11524,2023-09-23,811.33,811.33,PAID
2845,LN-10599,2024-10-16,1617.75,1617.75,PAID
2846,LN-10599,2024-11-15,1617.75,1617.75,PAID
2847,LN-10599,2024-12-15,1617.75,1617.75,PAID
2848,LN-10599,2025-01-14,1617.75,1092.04,LATE
2849,LN-10599,2025-02-13,1617.75,1617.75,PAID
2850,LN-10599,2025-03-15,1617.75,1617.75,PAID
2851,LN-10599,2025-04-14,1617.75,640.07,LATE
2852,LN-10599,2025-05-14,1617.75,620.75,LATE
2853,LN-10446,2024-07-07,3336.75,1794.54,LATE
2854,LN-10446,2024-08-06,3336.75,2764.28,LATE
2855,LN-10446,2024-09-05,3336.75,2090.13,PARTIAL
2856,LN-10446,2024-10-05,3336.75,3336.75,PAID
2857,LN-10825,2024-07-08,1293.86,1293.86,PAID
2858,LN-10825,2024-08-07,1293.86,904.13,PARTIAL
2859,LN-10825,2024-09-06,1293.86,1293.86,PAID
2860,LN-10825,2024-10-06,1293.86,1293.86,PAID
2861,LN-10825,2024-11-05,1293.86,1293.86,PAID
2862,LN-10825,2024-12-05,1293.86,1293.86,PAID
