issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
618,credit_history,CRHIST0002747,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
619,credit_history,CRHIST0002758,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
620,credit_history,CRHIST0002825,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
621,credit_history,CRHIST0002894,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
622,credit_history,CRHIST0002899,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
623,credit_history,CRHIST0002908,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
624,credit_history,CRHIST0002983,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
625,credit_history,CRHIST0002993,missing_credit_score,credit_score was set to NULL (simulated missing operational data),medium,2026-08-24
626,credit_history,CRHIST0000103,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
627,credit_history,CRHIST0000136,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
628,credit_history,CRHIST0000322,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
629,credit_history,CRHIST0000323,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
630,credit_history,CRHIST0000488,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
631,credit_history,CRHIST0000500,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
632,credit_history,CRHIST0000564,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
633,credit_history,CRHIST0000570,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
634,credit_history,CRHIST0000582,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
635,credit_history,CRHIST0000630,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
636,credit_history,CRHIST0000735,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
637,credit_history,CRHIST0000740,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
638,credit_history,CRHIST0000782,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
639,credit_history,CRHIST0000821,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
640,credit_history,CRHIST0000877,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
641,credit_history,CRHIST0000977,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
642,credit_history,CRHIST0001080,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
643,credit_history,CRHIST0001138,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
644,credit_history,CRHIST0001158,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
645,credit_history,CRHIST0001242,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
646,credit_history,CRHIST0001291,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
647,credit_history,CRHIST0001330,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
648,credit_history,CRHIST0001334,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
649,credit_history,CRHIST0001343,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
650,credit_history,CRHIST0001359,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
651,credit_history,CRHIST0001416,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
652,credit_history,CRHIST0001542,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
653,credit_history,CRHIST0001545,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
654,credit_history,CRHIST0001668,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
655,credit_history,CRHIST0001672,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
656,credit_history,CRHIST0001763,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
657,credit_history,CRHIST0001772,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
658,credit_history,CRHIST0001838,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
659,credit_history,CRHIST0001859,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
660,credit_history,CRHIST0001882,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
661,credit_history,CRHIST0002003,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
662,credit_history,CRHIST0002032,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
663,credit_history,CRHIST0002042,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
664,credit_history,CRHIST0002172,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
665,credit_history,CRHIST0002173,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
666,credit_history,CRHIST0002201,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
667,credit_history,CRHIST0002202,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
668,credit_history,CRHIST0002252,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
669,credit_history,CRHIST0002282,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
670,credit_history,CRHIST0002336,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
671,credit_history,CRHIST0002444,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
672,credit_history,CRHIST0002445,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
673,credit_history,CRHIST0002535,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
674,credit_history,CRHIST0002641,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
675,credit_history,CRHIST0002703,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
676,credit_history,CRHIST0002709,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
677,credit_history,CRHIST0002748,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
678,credit_history,CRHIST0002758,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
679,credit_history,CRHIST0002764,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
680,credit_history,CRHIST0002804,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
681,credit_history,CRHIST0002806,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
682,credit_history,CRHIST0002925,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
683,credit_history,CRHIST0002929,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
684,credit_history,CRHIST0002982,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
685,credit_history,CRHIST0002983,missing_total_outstanding_debt,total_outstanding_debt was set to NULL (simulated missing operational data),medium,2026-08-24
