loan_id,person_id,application_date,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
LN-11468,P-101069,2023-03-12,HOMEIMPROVEMENT,D,13042,15.72,0,0.0615,N,2
LN-11469,P-101559,2023-03-21,MEDICAL,A,15772,7.4,1,0.3708,N,8
LN-11470,P-101237,2023-08-16,MEDICAL,B,7062,9.5,0,0.1391,N,5
LN-11471,P-100645,2024-03-25,DEBTCONSOLIDATION,D,500,17.79,1,0.0059,N,4
LN-11472,P-100816,2023-10-30,MEDICAL,B,2729,11.89,0,0.0866,Y,5
LN-11473,P-100676,2023-07-15,DEBTCONSOLIDATION,D,6347,13.51,0,0.0736,Y,8
LN-11474,P-100822,2023-03-06,EDUCATION,D,10911,14.09,1,0.2374,N,2
LN-11475,P-100052,2024-07-19,MEDICAL,C,9462,11.29,0,0.1685,N,9
LN-11476,P-101432,2024-06-13,VENTURE,D,6228,13.31,1,0.0776,N,2
LN-11477,P-101266,2023-05-30,HOMEIMPROVEMENT,C,653,14.07,1,0.0237,N,15
LN-11478,P-100846,2024-06-13,DEBTCONSOLIDATION,C,13198,13.54,0,0.3499,Y,2
LN-11479,P-100659,2024-11-07,PERSONAL,A,17331,8.26,1,0.5165,N,12
LN-11480,P-101506,2024-04-10,HOMEIMPROVEMENT,B,22949,10.11,0,0.2295,N,8
LN-11481,P-100992,2023-11-03,PERSONAL,B,500,10.5,0,0.0241,N,16
LN-11482,P-100713,2023-02-13,VENTURE,B,500,9.99,0,0.0071,N,7
LN-11483,P-101348,2023-11-15,DEBTCONSOLIDATION,D,4500,13.82,0,0.1328,N,4
LN-11484,P-100788,2023-09-01,EDUCATION,B,3563,10.71,0,0.0532,N,5
LN-11485,P-101065,2023-02-02,DEBTCONSOLIDATION,E,9211,16.55,0,0.1617,N,8
LN-11486,P-101033,2023-12-04,PERSONAL,A,15904,7.73,0,0.8875,N,2
LN-11487,P-100617,2023-12-23,VENTURE,D,8663,14.78,1,0.1306,N,4
LN-11488,P-100344,2024-04-29,VENTURE,E,7038,19.29,0,0.2641,N,5
LN-11489,P-101357,2023-06-17,EDUCATION,C,6544,14.46,1,0.043,N,8
LN-11490,P-101542,2023-06-03,PERSONAL,F,12717,18.43,0,0.1661,N,3
LN-11491,P-100890,2023-09-20,MEDICAL,G,8122,23.72,1,0.1207,Y,12
LN-11492,P-100785,2023-04-30,MEDICAL,D,5747,14.12,0,0.0335,N,12
LN-11493,P-101363,2024-01-22,PERSONAL,B,11609,8.93,0,0.5745,N,5
LN-11494,P-101362,2023-09-14,DEBTCONSOLIDATION,A,11593,10.9,0,0.1623,N,8
LN-11495,P-101007,2024-01-09,EDUCATION,A,9644,7.2,0,0.2571,N,9
LN-11496,P-101179,2023-11-27,DEBTCONSOLIDATION,D,7767,13.87,0,0.2732,N,6
LN-11497,P-100702,2023-06-29,DEBTCONSOLIDATION,B,17540,7.2,0,0.252,N,3
LN-11498,P-101484,2023-09-26,HOMEIMPROVEMENT,B,10769,9.44,0,0.1128,N,17
LN-11499,P-100894,2024-11-24,PERSONAL,D,8172,16.1,0,0.1534,N,16
LN-11500,P-100595,2023-04-19,DEBTCONSOLIDATION,A,500,8.18,0,0.0109,Y,6
LN-11501,P-101212,2024-11-16,PERSONAL,E,20588,16.32,1,0.6704,N,13
LN-11502,P-101173,2023-10-17,VENTURE,B,9423,10.72,0,0.4076,N,12
LN-11503,P-101181,2023-02-11,HOMEIMPROVEMENT,D,9864,16.16,0,0.1486,N,18
LN-11504,P-101096,2024-06-09,VENTURE,A,6916,10.39,0,0.0975,N,2
LN-11505,P-100654,2024-06-07,EDUCATION,D,10607,14.79,0,0.2374,N,14
LN-11506,P-101064,2023-01-05,PERSONAL,C,11772,15.2,1,0.4261,N,8
LN-11507,P-100809,2023-05-23,MEDICAL,A,9268,7.17,0,0.1441,N,13
LN-11508,P-100296,2024-06-12,EDUCATION,D,7322,18.07,1,0.0929,N,10
LN-11509,P-101023,2024-05-06,MEDICAL,C,4554,13.66,0,0.0667,Y,9
LN-11510,P-100298,2023-10-08,DEBTCONSOLIDATION,D,14907,16.75,0,0.1954,N,10
LN-11511,P-100070,2024-06-22,DEBTCONSOLIDATION,C,14079,10.57,0,0.6444,N,7
LN-11512,P-100252,2024-03-30,HOMEIMPROVEMENT,A,7150,9.83,0,0.182,N,11
LN-11513,P-100979,2024-05-25,MEDICAL,C,977,9.53,0,0.0131,N,8
LN-11514,P-101442,2024-03-27,MEDICAL,F,12336,18.7,1,0.1468,Y,6
LN-11515,P-100312,2024-02-03,DEBTCONSOLIDATION,D,1865,16.05,0,0.0526,N,8
LN-11516,P-100460,2024-11-30,EDUCATION,C,10430,13.7,1,0.1173,Y,8
LN-11517,P-100998,2023-10-26,DEBTCONSOLIDATION,D,10916,11.13,0,0.1521,N,8
LN-11518,P-100326,2023-12-09,MEDICAL,G,12884,19.18,0,0.3181,N,11
LN-11519,P-100865,2024-10-25,VENTURE,C,1069,11.33,0,0.0196,N,4
LN-11520,P-100800,2024-02-20,MEDICAL,A,3929,9.13,0,0.094,N,12
LN-11521,P-101426,2024-05-02,HOMEIMPROVEMENT,E,8110,17.13,0,0.2337,N,8
LN-11522,P-100806,2023-10-16,HOMEIMPROVEMENT,A,6332,6.72,0,0.1799,N,9
LN-11523,P-100110,2023-03-07,VENTURE,D,20265,14.23,0,1.1023,N,11
LN-11524,P-101340,2023-03-27,DEBTCONSOLIDATION,A,4868,7.01,1,0.101,Y,2
LN-11525,P-100988,2023-11-21,EDUCATION,B,6894,9.79,0,0.1587,Y,14
LN-11526,P-101532,2024-04-29,MEDICAL,A,13561,5.0,0,0.3196,N,7
LN-11527,P-101486,2023-12-25,EDUCATION,D,9363,15.87,0,0.1708,Y,7
LN-11528,P-100771,2023-10-21,EDUCATION,F,16603,18.23,0,1.0701,N,2
LN-11529,P-100115,2023-09-25,EDUCATION,A,500,6.88,0,0.0101,N,7
LN-11530,P-100107,2023-10-10,MEDICAL,A,10571,5.0,0,0.15,N,4
LN-11531,P-101215,2023-12-26,DEBTCONSOLIDATION,B,10580,10.81,0,0.2491,Y,9
LN-11532,P-100827,2024-04-30,VENTURE,A,16682,7.09,1,0.3183,Y,12
LN-11533,P-101000,2023-01-18,EDUCATION,B,2142,11.54,0,0.0817,N,9
LN-11534,P-101336,2024-03-25,DEBTCONSOLIDATION,D,6114,14.48,1,0.2318,N,10
LN-11535,P-101348,2024-08-25,DEBTCONSOLIDATION,A,19887,8.73,0,0.587,N,2
LN-11536,P-100782,2023-04-29,MEDICAL,A,4990,7.78,0,0.0409,N,3
LN-11537,P-100023,2023-05-24,VENTURE,A,4631,7.17,0,0.1275,Y,3
LN-11538,P-101313,2023-05-03,PERSONAL,C,3638,10.96,0,0.054,N,3
LN-11539,P-101201,2023-04-02,MEDICAL,C,7323,11.58,0,0.0514,N,21
LN-11540,P-101420,2023-11-07,EDUCATION,D,12805,15.33,0,0.7864,N,11
LN-11541,P-100786,2024-07-26,VENTURE,B,13576,9.66,0,0.4835,N,8
LN-11542,P-100611,2023-10-06,PERSONAL,C,14148,13.53,0,0.3022,Y,3
LN-11543,P-101461,2023-04-05,EDUCATION,E,8626,19.02,1,0.1076,N,10
LN-11544,P-100830,2023-07-13,HOMEIMPROVEMENT,D,3003,16.9,1,0.0395,Y,6
LN-11545,P-101098,2023-11-25,PERSONAL,D,15088,13.23,0,0.5209,N,7
LN-11546,P-101062,2024-08-23,DEBTCONSOLIDATION,D,22299,14.29,0,0.5436,N,5
LN-11547,P-100254,2024-06-29,DEBTCONSOLIDATION,D,10466,14.69,1,0.4305,N,2
LN-11548,P-100240,2024-05-25,EDUCATION,A,9353,9.12,0,0.3448,N,12
LN-11549,P-100010,2024-09-04,PERSONAL,C,12981,12.89,0,0.4646,N,5
LN-11550,P-100080,2023-02-20,EDUCATION,A,676,7.02,0,0.0132,N,10
LN-11551,P-100179,2023-05-31,PERSONAL,C,4310,10.41,0,0.075,N,12
LN-11552,P-100173,2024-09-03,MEDICAL,F,8176,20.48,1,0.2603,N,2
LN-11553,P-101114,2023-05-25,DEBTCONSOLIDATION,A,19125,5.5,0,0.6427,N,6
LN-11554,P-100000,2024-01-03,HOMEIMPROVEMENT,A,8805,7.07,0,0.1314,Y,13
LN-11555,P-100600,2024-04-04,HOMEIMPROVEMENT,C,17947,13.6,0,0.3763,N,8
LN-11556,P-101004,2023-07-21,MEDICAL,C,15964,13.77,1,0.1454,N,10
LN-11557,P-101241,2023-04-20,PERSONAL,C,9306,13.74,0,0.1618,N,7
LN-11558,P-101357,2023-12-26,EDUCATION,D,500,18.52,0,0.0033,N,2
LN-11559,P-100290,2024-10-12,EDUCATION,B,7481,9.49,0,0.1113,N,4
LN-11560,P-101233,2023-05-02,MEDICAL,C,12678,16.65,0,0.317,N,6
LN-11561,P-100263,2024-11-11,HOMEIMPROVEMENT,D,10127,16.27,1,0.1208,N,5
LN-11562,P-100522,2024-08-06,EDUCATION,A,14627,9.46,0,0.3806,N,6
LN-11563,P-100819,2023-06-18,DEBTCONSOLIDATION,B,852,10.64,0,0.0179,N,6
LN-11564,P-100871,2023-05-17,EDUCATION,F,10950,20.25,0,0.2568,Y,6
LN-11565,P-100144,2023-03-24,DEBTCONSOLIDATION,C,11959,15.84,0,0.4005,N,10
LN-11566,P-101427,2023-12-04,HOMEIMPROVEMENT,C,14768,12.65,0,0.2445,N,14
LN-11567,P-101346,2023-03-14,EDUCATION,C,12250,17.25,0,0.2952,N,18
LN-11568,P-100859,2024-02-04,VENTURE,D,14109,17.91,0,0.0883,N,15
LN-11569,P-100776,2023-11-14,PERSONAL,A,2975,7.21,0,0.3236,N,7
LN-11570,P-100553,2023-01-19,HOMEIMPROVEMENT,A,4603,7.11,0,0.1816,Y,2
LN-11571,P-100833,2023-06-19,MEDICAL,A,12834,8.94,0,0.1543,N,8
LN-11572,P-100683,2024-01-24,EDUCATION,D,11155,13.08,1,0.5843,Y,8
LN-11573,P-100560,2023-01-16,EDUCATION,A,5248,6.07,0,0.3143,N,6
LN-11574,P-100775,2024-09-18,PERSONAL,F,14816,19.36,0,0.174,N,8
LN-11575,P-100359,2023-07-18,HOMEIMPROVEMENT,C,7374,14.06,1,0.3919,N,17
LN-11576,P-101002,2024-02-04,HOMEIMPROVEMENT,A,500,10.59,0,0.0128,N,14
LN-11577,P-100577,2023-02-12,PERSONAL,C,14645,11.69,0,0.1242,N,17
LN-11578,P-100349,2023-08-31,EDUCATION,B,4176,14.31,0,0.4048,N,3
LN-11579,P-100706,2023-08-15,HOMEIMPROVEMENT,D,8160,11.98,0,0.3538,N,6
LN-11580,P-101129,2024-02-05,VENTURE,C,3053,14.35,0,0.0814,N,6
LN-11581,P-101213,2023-11-29,HOMEIMPROVEMENT,A,11630,7.63,0,0.178,Y,8
LN-11582,P-101460,2023-06-05,VENTURE,A,9195,5.45,0,0.2074,Y,10
LN-11583,P-101162,2024-10-03,DEBTCONSOLIDATION,D,8120,16.72,0,0.2265,Y,3
LN-11584,P-101309,2023-05-03,EDUCATION,F,7992,22.2,0,0.1688,N,15
LN-11585,P-101388,2024-06-21,EDUCATION,C,7778,17.02,1,0.3044,N,2
LN-11586,P-100898,2024-02-23,HOMEIMPROVEMENT,G,8501,21.05,0,0.256,N,9
LN-11587,P-100587,2024-08-14,DEBTCONSOLIDATION,A,12285,6.67,0,0.1926,N,7
LN-11588,P-100468,2023-06-30,MEDICAL,B,6033,12.35,1,0.2661,N,2
LN-11589,P-100832,2024-06-08,DEBTCONSOLIDATION,D,8016,17.93,0,0.2428,N,10
LN-11590,P-100162,2024-04-17,PERSONAL,A,9666,9.83,0,0.1451,N,7
LN-11591,P-100338,2023-10-24,MEDICAL,C,15049,11.53,1,0.5159,Y,7
LN-11592,P-101134,2023-06-14,PERSONAL,E,3485,15.2,0,0.1239,N,4
LN-11593,P-100868,2023-09-27,EDUCATION,C,7519,9.61,0,0.1459,N,13
LN-11594,P-100982,2024-07-29,DEBTCONSOLIDATION,B,13731,10.34,0,0.1102,N,16
LN-11595,P-101090,2023-11-14,HOMEIMPROVEMENT,C,21906,13.3,1,2.0925,N,4
LN-11596,P-100389,2023-10-06,DEBTCONSOLIDATION,E,1993,16.22,0,0.037,N,6
LN-11597,P-100870,2023-05-23,EDUCATION,C,4342,11.38,1,0.0907,N,12
LN-11598,P-101513,2023-05-21,HOMEIMPROVEMENT,C,6587,9.62,0,0.1924,N,11
LN-11599,P-101400,2023-06-21,EDUCATION,C,9892,16.36,1,0.2599,N,7
LN-11600,P-101381,2024-08-06,EDUCATION,E,9394,16.45,0,0.0753,N,2
LN-11601,P-100358,2024-03-11,HOMEIMPROVEMENT,A,500,9.45,0,0.0141,N,17
LN-11602,P-100723,2023-11-13,VENTURE,F,5117,22.63,0,0.1298,N,14
LN-11603,P-100349,2024-03-12,DEBTCONSOLIDATION,B,17911,8.87,1,1.736,Y,3
LN-11604,P-100511,2023-12-13,PERSONAL,D,8776,15.69,0,0.1268,N,5
LN-11605,P-100594,2023-06-20,EDUCATION,B,13721,10.12,0,0.6706,N,3
LN-11606,P-100004,2024-10-24,EDUCATION,D,5839,18.04,0,0.1075,N,8
LN-11607,P-100624,2023-09-03,HOMEIMPROVEMENT,E,10968,16.18,1,0.1898,N,7
LN-11608,P-100072,2024-10-22,VENTURE,E,6375,18.1,0,0.0555,N,9
LN-11609,P-100117,2023-06-20,MEDICAL,B,500,12.59,0,0.0337,N,18
LN-11610,P-100611,2024-10-27,DEBTCONSOLIDATION,B,18325,9.59,0,0.3915,Y,8
LN-11611,P-100381,2023-07-17,VENTURE,B,13555,12.5,0,0.1795,Y,8
LN-11612,P-101007,2023-11-13,EDUCATION,A,24400,6.84,0,0.6504,N,15
LN-11613,P-100841,2024-04-28,EDUCATION,A,9040,7.79,0,0.3088,N,5
LN-11614,P-101575,2024-11-15,VENTURE,C,4777,13.85,0,0.1453,N,9
LN-11615,P-100766,2023-01-25,EDUCATION,B,6944,7.87,0,0.2021,N,23
LN-11616,P-101098,2024-04-10,VENTURE,D,18369,17.91,0,0.6342,Y,3
LN-11617,P-101344,2023-03-30,MEDICAL,D,1627,14.44,1,0.0837,N,12
LN-11618,P-101530,2023-09-20,DEBTCONSOLIDATION,B,3679,9.93,0,0.0508,N,8
LN-11619,P-100406,2024-01-12,EDUCATION,A,11911,8.2,0,0.1342,N,4
LN-11620,P-100808,2024-08-24,PERSONAL,B,6194,8.46,0,0.0878,N,12
LN-11621,P-100328,2024-03-22,DEBTCONSOLIDATION,C,1218,13.49,0,0.0983,N,2
LN-11622,P-100544,2023-02-04,VENTURE,A,7876,10.46,0,0.4167,N,11
LN-11623,P-101396,2023-03-18,VENTURE,C,5013,14.24,0,0.1072,N,7
LN-11624,P-101027,2024-04-06,VENTURE,D,6274,15.51,0,0.0463,N,2
LN-11625,P-100269,2023-01-19,PERSONAL,A,12443,7.82,1,0.5283,Y,12
LN-11626,P-100258,2023-07-19,DEBTCONSOLIDATION,A,8442,7.79,0,0.1463,N,13
LN-11627,P-100484,2024-09-28,VENTURE,A,7740,9.36,0,0.2346,N,10
LN-11628,P-101222,2023-04-03,MEDICAL,D,11921,17.73,0,0.1452,N,4
LN-11629,P-100577,2023-04-18,EDUCATION,B,9201,9.13,0,0.0781,N,2
LN-11630,P-101264,2023-07-22,EDUCATION,A,500,11.07,0,0.0116,N,10
LN-11631,P-100575,2024-08-17,DEBTCONSOLIDATION,D,9201,12.8,0,0.4492,N,17
LN-11632,P-100506,2023-04-22,VENTURE,C,18845,13.49,0,0.7599,N,3
LN-11633,P-101446,2024-10-12,DEBTCONSOLIDATION,D,17168,18.44,1,1.247,Y,6
LN-11634,P-101028,2024-07-10,HOMEIMPROVEMENT,C,18792,11.24,0,0.5724,N,3
LN-11635,P-101288,2023-07-17,EDUCATION,C,5684,11.72,0,0.192,N,8
LN-11636,P-100821,2023-08-04,EDUCATION,A,18000,10.95,1,0.7375,N,5
LN-11637,P-100873,2023-10-14,PERSONAL,A,9510,6.51,0,0.1642,N,10
LN-11638,P-100778,2023-01-13,DEBTCONSOLIDATION,B,7068,10.16,0,0.1722,N,5
LN-11639,P-100473,2024-01-11,PERSONAL,A,14073,5.0,0,0.1668,N,8
LN-11640,P-101044,2024-03-02,PERSONAL,B,13160,11.81,0,0.6686,Y,2
LN-11641,P-100551,2024-02-11,DEBTCONSOLIDATION,B,8017,11.76,0,0.3298,N,11
LN-11642,P-100856,2024-11-19,EDUCATION,A,500,6.81,0,0.0047,N,3
LN-11643,P-100083,2024-03-21,MEDICAL,A,5558,5.0,0,0.1326,N,13
LN-11644,P-100434,2024-10-01,HOMEIMPROVEMENT,B,6004,9.66,0,0.1001,N,13
LN-11645,P-100206,2023-05-25,VENTURE,B,13203,8.16,1,0.361,N,7
LN-11646,P-100744,2024-05-27,DEBTCONSOLIDATION,B,2323,6.89,1,0.0265,Y,10
LN-11647,P-100027,2023-07-28,EDUCATION,C,14751,10.2,0,0.6884,N,6
LN-11648,P-100678,2023-01-01,DEBTCONSOLIDATION,B,8976,10.12,0,0.0897,N,13
LN-11649,P-101594,2023-06-23,EDUCATION,C,11479,10.33,0,0.1059,N,5
LN-11650,P-101331,2024-08-24,PERSONAL,A,6986,6.12,0,0.2207,N,2
LN-11651,P-100217,2023-06-07,PERSONAL,A,16290,7.18,0,0.6094,N,11
LN-11652,P-100084,2024-02-24,DEBTCONSOLIDATION,C,5494,12.16,0,0.5082,N,9
LN-11653,P-100390,2024-03-11,PERSONAL,A,4965,9.04,0,0.1479,N,10
LN-11654,P-100153,2023-01-18,MEDICAL,F,500,19.31,1,0.0088,N,2
LN-11655,P-101485,2023-01-03,HOMEIMPROVEMENT,B,500,12.64,0,0.0163,N,6
LN-11656,P-101476,2024-02-11,VENTURE,A,4047,5.55,0,0.1869,Y,9
LN-11657,P-101127,2024-06-21,HOMEIMPROVEMENT,C,7438,15.78,1,0.1348,N,8
LN-11658,P-100711,2023-11-11,DEBTCONSOLIDATION,E,1168,16.85,0,0.0097,N,5
LN-11659,P-100240,2024-04-05,VENTURE,E,11461,20.23,0,0.4226,Y,13
LN-11660,P-101072,2024-02-25,PERSONAL,E,13229,19.45,1,0.2107,N,6
LN-11661,P-100341,2023-04-16,EDUCATION,C,12777,14.43,1,0.3428,N,12
LN-11662,P-100593,2024-10-31,DEBTCONSOLIDATION,A,6120,9.09,0,0.1405,N,8
LN-11663,P-100389,2023-08-21,DEBTCONSOLIDATION,D,13779,13.89,1,0.2559,N,9
LN-11664,P-101090,2023-03-16,EDUCATION,E,1522,18.35,0,0.1454,N,8
LN-11665,P-100896,2024-09-27,VENTURE,D,5115,15.65,1,0.0919,N,3
LN-11666,P-100820,2023-11-29,PERSONAL,C,12907,11.62,0,0.2055,N,2
LN-11667,P-100327,2023-09-24,PERSONAL,C,3593,15.07,1,0.0794,N,2
LN-11668,P-101050,2024-03-16,HOMEIMPROVEMENT,B,14622,9.75,0,0.3279,N,9
LN-11669,P-100530,2024-08-02,DEBTCONSOLIDATION,B,23875,7.4,0,0.9957,N,6
LN-11670,P-100549,2023-05-06,PERSONAL,C,23067,16.24,0,2.5873,N,4
LN-11671,P-101092,2024-01-25,EDUCATION,A,4528,6.09,1,0.1364,Y,6
LN-11672,P-100568,2024-01-03,PERSONAL,E,8831,18.89,0,0.1813,N,2
LN-11673,P-101315,2023-09-23,EDUCATION,G,7733,20.44,0,0.132,N,9
LN-11674,P-101094,2024-06-16,DEBTCONSOLIDATION,A,10827,7.1,1,0.2879,N,11
LN-11675,P-101239,2024-04-19,DEBTCONSOLIDATION,F,8262,18.63,0,0.2761,N,6
LN-11676,P-101124,2024-03-17,HOMEIMPROVEMENT,A,20723,7.39,0,0.464,Y,5
LN-11677,P-100603,2023-06-05,PERSONAL,B,11202,9.41,1,0.374,Y,5
LN-11678,P-100728,2023-05-08,EDUCATION,A,17887,5.61,0,0.3097,N,8
LN-11679,P-100524,2024-08-31,HOMEIMPROVEMENT,F,23128,19.02,1,0.3248,N,17
LN-11680,P-100217,2023-11-25,DEBTCONSOLIDATION,D,500,12.55,0,0.0187,N,2
LN-11681,P-100527,2023-02-22,HOMEIMPROVEMENT,E,13082,18.45,1,0.2614,N,13
LN-11682,P-100422,2024-10-04,MEDICAL,D,11684,17.95,0,0.6964,N,2
LN-11683,P-100417,2023-07-11,VENTURE,C,6083,12.93,0,0.1036,N,2
LN-11684,P-100318,2023-03-26,VENTURE,B,8182,10.55,0,0.3888,N,8
LN-11685,P-100754,2024-11-24,VENTURE,A,4042,5.0,0,0.1568,N,3
LN-11686,P-100371,2024-08-01,EDUCATION,B,14701,13.02,0,0.422,N,14
LN-11687,P-100386,2023-11-02,EDUCATION,C,15614,9.23,0,0.4703,N,2
LN-11688,P-101326,2023-04-11,EDUCATION,B,12640,11.24,0,0.1036,N,12
LN-11689,P-100807,2024-06-29,EDUCATION,C,10387,13.26,0,0.3143,N,2
LN-11690,P-100147,2023-04-06,DEBTCONSOLIDATION,B,9397,10.59,1,0.2006,N,8
LN-11691,P-100824,2023-10-17,DEBTCONSOLIDATION,A,16069,6.83,0,1.2438,N,10
LN-11692,P-101536,2023-01-28,VENTURE,D,10258,16.39,0,0.2929,N,11
LN-11693,P-100786,2023-12-04,DEBTCONSOLIDATION,A,7772,5.82,0,0.2768,N,2
LN-11694,P-100089,2024-04-18,MEDICAL,A,23068,6.4,0,0.2722,N,15
LN-11695,P-100292,2024-03-31,PERSONAL,E,5090,17.53,0,0.2012,N,11
LN-11696,P-100217,2023-04-26,DEBTCONSOLIDATION,C,16104,12.12,0,0.6025,N,4
LN-11697,P-100174,2024-10-26,HOMEIMPROVEMENT,A,12935,7.11,0,0.2279,N,8
LN-11698,P-100909,2023-03-14,VENTURE,D,4770,15.03,1,0.0628,N,15
LN-11699,P-100316,2024-01-01,MEDICAL,A,15559,8.02,0,0.1772,N,3
LN-11700,P-101285,2024-01-01,PERSONAL,C,21342,11.18,1,0.4924,Y,6
LN-11701,P-100210,2023-10-26,VENTURE,C,3486,11.59,1,0.0581,Y,4
LN-11702,P-100290,2023-04-13,EDUCATION,A,17466,7.48,0,0.2598,N,11
LN-11703,P-100874,2023-04-04,MEDICAL,B,7432,12.12,0,0.0969,N,13
LN-11704,P-100462,2023-03-31,DEBTCONSOLIDATION,E,9446,17.41,1,0.263,N,2
LN-11705,P-101464,2024-08-18,EDUCATION,D,4923,16.56,0,0.1368,Y,2
LN-11706,P-100225,2024-11-13,MEDICAL,A,4045,6.81,0,0.0906,N,13
LN-11707,P-100731,2023-07-03,MEDICAL,A,16995,11.11,0,0.9648,N,3
LN-11708,P-100173,2024-11-21,EDUCATION,E,13690,16.68,1,0.4359,N,15
LN-11709,P-100877,2024-09-28,DEBTCONSOLIDATION,C,15756,14.91,0,0.1858,N,7
LN-11710,P-100870,2023-12-09,MEDICAL,A,7668,5.0,0,0.1601,N,6
LN-11711,P-101279,2023-04-26,PERSONAL,D,17327,14.37,0,0.3167,N,13
LN-11712,P-100555,2023-08-10,MEDICAL,E,1828,17.15,1,0.0866,N,12
LN-11713,P-101456,2024-07-05,EDUCATION,D,12985,16.49,1,0.4268,N,9
LN-11714,P-101592,2023-03-16,VENTURE,C,500,15.81,0,0.016,N,2
LN-11715,P-100914,2023-01-16,VENTURE,D,5119,15.52,0,0.2523,N,13
LN-11716,P-100137,2024-11-24,DEBTCONSOLIDATION,A,10861,6.67,0,0.4589,N,12
LN-11717,P-100570,2024-09-01,EDUCATION,A,2667,6.27,0,0.0917,N,9
LN-11718,P-100372,2024-11-26,VENTURE,D,3197,16.85,0,0.0453,N,10
LN-11719,P-100868,2024-08-23,HOMEIMPROVEMENT,B,2708,9.55,0,0.0525,N,8
LN-11720,P-101303,2023-06-01,DEBTCONSOLIDATION,B,8276,8.44,0,0.1368,N,9
LN-11721,P-100503,2024-07-02,HOMEIMPROVEMENT,B,10133,10.99,0,0.3278,N,8
LN-11722,P-101093,2023-11-04,EDUCATION,B,24731,12.61,0,0.8339,N,2
LN-11723,P-100787,2023-08-29,HOMEIMPROVEMENT,A,15912,8.92,0,0.1895,N,2
LN-11724,P-101183,2024-04-15,EDUCATION,D,2568,16.3,1,0.0651,N,8
LN-11725,P-101439,2024-11-09,EDUCATION,A,15300,8.17,0,0.2122,N,2
LN-11726,P-100035,2023-10-08,EDUCATION,B,2093,9.84,1,0.0298,N,7
LN-11727,P-100225,2024-11-26,EDUCATION,A,5830,5.0,0,0.1306,N,5
LN-11728,P-100603,2024-09-06,HOMEIMPROVEMENT,B,27250,9.17,0,0.9097,N,2
LN-11729,P-100862,2024-05-16,PERSONAL,A,10892,8.89,0,0.2849,N,12
LN-11730,P-101529,2023-12-09,DEBTCONSOLIDATION,A,14395,8.57,0,0.1283,N,7
LN-11731,P-100293,2023-05-31,VENTURE,B,10556,7.12,1,0.2864,Y,7
LN-11732,P-100761,2023-02-11,HOMEIMPROVEMENT,A,1720,6.9,1,0.0392,Y,9
LN-11733,P-100151,2023-06-11,EDUCATION,B,15716,10.29,0,0.1592,N,11
LN-11734,P-100061,2023-03-01,EDUCATION,A,5550,6.9,1,0.0721,Y,13
LN-11735,P-100157,2023-09-25,VENTURE,A,15096,10.36,0,0.5927,N,2
LN-11736,P-100306,2024-11-08,EDUCATION,D,2338,12.25,0,0.0751,N,5
LN-11737,P-101532,2024-10-14,VENTURE,C,8200,13.69,0,0.1932,N,2
LN-11738,P-100842,2023-08-22,DEBTCONSOLIDATION,D,9507,17.66,0,0.2673,N,2
LN-11739,P-101423,2024-10-09,PERSONAL,A,15216,6.18,0,0.4487,Y,2
LN-11740,P-101315,2023-03-19,HOMEIMPROVEMENT,A,865,5.77,0,0.0148,N,8
LN-11741,P-100328,2023-05-05,DEBTCONSOLIDATION,A,8021,11.5,0,0.6477,N,8
LN-11742,P-100930,2023-03-31,HOMEIMPROVEMENT,C,10544,11.14,0,0.3781,N,8
LN-11743,P-101027,2023-08-09,EDUCATION,B,17806,6.58,0,0.1313,N,15
LN-11744,P-100556,2024-01-04,EDUCATION,F,14972,20.47,1,0.4899,N,11
LN-11745,P-101521,2023-06-20,EDUCATION,A,15886,6.31,0,0.1328,N,8
LN-11746,P-100803,2024-01-25,HOMEIMPROVEMENT,A,500,8.19,0,0.0066,N,10
LN-11747,P-101239,2023-11-22,VENTURE,D,5912,18.2,0,0.1976,N,3
LN-11748,P-100977,2023-03-24,VENTURE,B,8587,11.43,1,0.6475,N,8
LN-11749,P-100337,2024-03-24,VENTURE,A,3105,5.0,0,0.0746,N,2
LN-11750,P-100398,2024-07-03,MEDICAL,A,3541,5.0,0,0.0758,Y,6
LN-11751,P-101235,2024-04-14,EDUCATION,D,7949,13.13,0,0.1554,N,9
LN-11752,P-100577,2024-04-18,EDUCATION,A,9187,8.98,0,0.0779,Y,2
LN-11753,P-101222,2023-12-24,EDUCATION,A,4960,7.32,0,0.0604,N,2
LN-11754,P-101129,2024-06-25,EDUCATION,A,9918,11.87,0,0.2643,N,2
LN-11755,P-100551,2024-09-04,PERSONAL,A,16960,9.07,0,0.6978,N,14
LN-11756,P-101154,2024-01-08,PERSONAL,G,6935,20.96,1,0.1403,N,2
LN-11757,P-100644,2023-07-21,MEDICAL,A,12228,6.45,0,0.6581,N,10
LN-11758,P-101539,2023-10-08,EDUCATION,B,500,10.98,0,0.0112,N,10
LN-11759,P-100644,2023-08-07,EDUCATION,D,18475,16.25,0,0.9944,N,13
LN-11760,P-101439,2023-08-11,DEBTCONSOLIDATION,C,22956,14.65,0,0.3184,N,9
LN-11761,P-101031,2024-02-29,EDUCATION,A,9611,11.4,0,0.1005,N,13
