issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
1024,payments,PAY0014409,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1025,payments,PAY0014447,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1026,payments,PAY0014449,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1027,payments,PAY0014488,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1028,payments,PAY0014543,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1029,payments,PAY0014669,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1030,payments,PAY0014716,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1031,payments,PAY0014800,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1032,payments,PAY0014823,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1033,payments,PAY0014825,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1034,payments,PAY0014851,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1035,payments,PAY0014897,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1036,payments,PAY0014929,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1037,payments,PAY0014954,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1038,payments,PAY0014963,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1039,payments,PAY0014990,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1040,payments,PAY0015086,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1041,payments,PAY0015108,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1042,payments,PAY0015151,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1043,payments,PAY0015154,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1044,payments,PAY0015214,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1045,payments,PAY0015229,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1046,payments,PAY0015295,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1047,payments,PAY0015379,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1048,payments,PAY0015415,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1049,payments,PAY0015494,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1050,payments,PAY0015542,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1051,payments,PAY0015563,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1052,payments,PAY0015571,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1053,payments,PAY0015595,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1054,payments,PAY0015800,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1055,payments,PAY0015869,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1056,payments,PAY0015929,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1057,payments,PAY0016074,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1058,payments,PAY0016096,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1059,payments,PAY0016103,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1060,payments,PAY0016127,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1061,payments,PAY0016262,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1062,payments,PAY0016286,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1063,payments,PAY0016519,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1064,payments,PAY0016564,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1065,payments,PAY0016607,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1066,payments,PAY0016611,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1067,payments,PAY0016632,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1068,payments,PAY0016661,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1069,payments,PAY0016684,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1070,payments,PAY0016762,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1071,payments,PAY0016784,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1072,payments,PAY0016842,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1073,payments,PAY0016911,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1074,payments,PAY0016960,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1075,payments,PAY0016966,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1076,payments,PAY0016967,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1077,payments,PAY0017047,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1078,payments,PAY0017252,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1079,payments,PAY0017346,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1080,payments,PAY0017377,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1081,payments,PAY0017389,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1082,payments,PAY0017496,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1083,payments,PAY0017511,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1084,payments,PAY0017562,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1085,payments,PAY0017634,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1086,payments,PAY0017779,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1087,payments,PAY0017892,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1088,payments,PAY0018094,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1089,payments,PAY0018096,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1090,payments,PAY0018211,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1091,payments,PAY0018273,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1092,payments,PAY0018277,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1093,payments,PAY0018284,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1094,payments,PAY0018303,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1095,payments,PAY0018311,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1096,payments,PAY0018322,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1097,payments,PAY0018384,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1098,payments,PAY0018427,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1099,payments,PAY0018542,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1100,payments,PAY0018600,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1101,payments,PAY0018621,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1102,payments,PAY0018795,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1103,payments,PAY0018837,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1104,payments,PAY0018849,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1105,payments,PAY0019042,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1106,payments,PAY0019060,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1107,payments,PAY0019142,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1108,payments,PAY0019192,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
1109,payments,PAY0019227,missing_amount_paid,amount_paid was set to NULL (simulated missing operational data),medium,2026-08-24
