credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0001945,CUST0000637,2025-04-01,729.0,13686.12,0.3239,0,1,0,0
CRHIST0001946,CUST0000638,2024-01-26,718.0,3293.76,0.1289,2,4,0,0
CRHIST0001947,CUST0000638,2024-02-08,733.0,11687.07,0.5126,2,3,0,0
CRHIST0001948,CUST0000639,2022-06-08,728.0,3522.45,0.1509,6,3,0,0
CRHIST0001949,CUST0000639,2022-06-24,760.0,3823.72,0.2747,3,2,0,0
CRHIST0001950,CUST0000639,2022-07-31,759.0,5738.15,0.2123,6,4,0,0
CRHIST0001951,CUST0000639,2022-11-01,768.0,4104.59,0.2009,1,1,0,0
CRHIST0001952,CUST0000639,2023-04-24,786.0,5883.15,0.2592,1,1,0,0
CRHIST0001953,CUST0000639,2025-05-19,800.0,10979.01,0.5294,3,5,0,0
CRHIST0001954,CUST0000639,2025-09-13,798.0,4849.88,0.2704,2,0,0,0
CRHIST0001955,CUST0000639,2026-04-13,783.0,9767.95,0.5992,4,2,0,0
CRHIST0001956,CUST0000639,2026-08-06,756.0,7467.14,0.6719,2,0,0,0
CRHIST0001957,CUST0000640,2020-05-19,778.0,0.0,0.0,1,1,0,0
CRHIST0001958,CUST0000640,2020-12-02,783.0,19533.44,0.3279,3,1,0,0
CRHIST0001959,CUST0000640,2021-08-19,785.0,12786.16,0.4391,4,2,0,0
CRHIST0001960,CUST0000640,2022-10-01,783.0,18556.99,0.247,6,3,0,0
CRHIST0001961,CUST0000641,2025-07-16,616.0,5997.63,0.4438,3,1,0,0
CRHIST0001962,CUST0000641,2025-07-30,615.0,5557.94,0.4308,2,2,0,0
CRHIST0001963,CUST0000641,2025-08-16,607.0,7036.76,0.4257,2,1,0,0
CRHIST0001964,CUST0000641,2025-08-17,608.0,8232.19,0.5522,6,1,0,0
CRHIST0001965,CUST0000641,2025-09-06,595.0,9738.38,0.4076,5,2,0,0
CRHIST0001966,CUST0000641,2026-03-04,599.0,10446.97,0.6714,2,2,0,0
CRHIST0001967,CUST0000642,2025-03-31,629.0,1431.5,0.1956,4,1,0,0
CRHIST0001968,CUST0000642,2025-05-27,613.0,1970.67,0.4195,2,4,0,0
CRHIST0001969,CUST0000642,2025-06-14,616.0,2352.14,0.3287,3,1,0,0
CRHIST0001970,CUST0000642,2025-08-14,628.0,4312.92,0.6081,4,1,0,0
CRHIST0001971,CUST0000642,2025-08-14,645.0,1015.31,0.3705,0,2,0,0
CRHIST0001972,CUST0000643,2020-10-12,600.0,5465.44,0.478,2,2,0,0
CRHIST0001973,CUST0000643,2021-02-05,606.0,3601.92,0.6433,5,1,0,0
CRHIST0001974,CUST0000643,2021-06-16,610.0,8148.3,0.7839,6,1,0,0
CRHIST0001975,CUST0000643,2021-07-05,620.0,5148.15,0.4235,2,3,0,0
CRHIST0001976,CUST0000644,2020-08-21,743.0,14900.33,0.3675,5,3,0,0
CRHIST0001977,CUST0000644,2021-04-05,745.0,27997.04,0.6149,7,1,0,0
CRHIST0001978,CUST0000644,2022-06-26,752.0,11771.37,0.6585,2,2,0,0
CRHIST0001979,CUST0000645,2022-10-14,782.0,8313.86,0.3172,4,0,0,0
CRHIST0001980,CUST0000645,2022-10-19,781.0,128.2,0.006,1,1,0,0
CRHIST0001981,CUST0000646,2024-05-29,788.0,7056.71,0.4037,3,3,0,0
CRHIST0001982,CUST0000646,2024-08-01,789.0,19241.63,0.5151,2,3,0,0
CRHIST0001983,CUST0000647,2024-03-23,729.0,1058.47,0.0621,3,2,0,0
CRHIST0001984,CUST0000648,2021-04-02,697.0,3654.48,0.2394,4,5,0,0
CRHIST0001985,CUST0000648,2021-05-07,672.0,15423.42,0.5387,6,4,0,0
CRHIST0001986,CUST0000648,2021-09-12,668.0,6642.77,0.3316,5,1,0,0
CRHIST0001987,CUST0000648,2021-10-13,662.0,4371.59,0.1201,5,2,1,0
CRHIST0001988,CUST0000649,2020-08-21,684.0,3008.59,0.3845,0,2,0,0
CRHIST0001989,CUST0000649,2021-02-08,698.0,1789.86,0.1682,4,3,0,0
CRHIST0001990,CUST0000649,2022-01-16,671.0,1777.32,0.1116,4,4,0,0
CRHIST0001991,CUST9513985,2022-09-30,667.0,8238.48,0.5797,4,0,0,0
CRHIST0001992,CUST0000650,2020-10-15,668.0,710.06,0.1539,3,2,0,0
CRHIST0001993,CUST0000650,2020-10-26,644.0,4068.12,0.5799,6,3,0,0
CRHIST0001994,CUST0000650,2023-02-25,632.0,2328.3,0.2768,2,0,0,1
CRHIST0001995,CUST0000650,2024-02-20,620.0,619.73,0.0751,3,2,0,1
CRHIST0001996,CUST0000651,2022-08-06,786.0,0.0,0.0,4,2,0,0
CRHIST0001997,CUST0000651,2023-06-01,769.0,25924.6,0.5971,0,2,0,0
CRHIST0001998,CUST0000652,2021-04-10,661.0,1268.8,0.1295,5,1,0,0
CRHIST0001999,CUST0000652,2021-10-01,647.0,8080.63,0.3714,2,2,0,2
CRHIST0002000,CUST0000652,2023-04-01,642.0,,0.5108,4,3,0,2
CRHIST0002001,CUST0000652,2023-09-08,628.0,12679.19,0.5283,4,1,0,2
CRHIST0002002,CUST0000653,2023-03-31,701.0,2024.5,0.094,1,2,0,0
CRHIST0002003,CUST0000653,2024-05-12,706.0,8588.24,0.2305,4,2,0,0
CRHIST0002004,CUST0000653,2024-05-21,717.0,8550.63,0.3183,3,3,0,2
CRHIST0002005,CUST0000653,2024-06-09,727.0,4137.23,0.1478,3,3,0,2
CRHIST0002006,CUST0000654,2020-06-16,706.0,3881.22,0.1328,2,2,0,0
CRHIST0002007,CUST0000655,2026-03-03,692.0,7328.66,0.1872,4,0,0,0
CRHIST0002008,CUST0000655,2026-03-20,692.0,32183.9,0.6511,5,1,0,0
CRHIST0002009,CUST0000655,2026-04-02,693.0,6256.45,0.2762,2,2,0,0
CRHIST0002010,CUST0000656,2025-12-08,734.0,6693.81,0.2171,1,1,0,0
CRHIST0002011,CUST0000656,2025-12-26,726.0,6201.99,0.2636,0,5,0,0
CRHIST0002012,CUST0000656,2026-02-28,722.0,2802.67,0.137,1,3,0,0
CRHIST0002013,CUST0000656,2026-03-10,724.0,6856.9,0.1866,2,2,0,0
CRHIST0002014,CUST0000656,2026-03-26,706.0,,0.4929,1,1,0,0
CRHIST0002015,CUST0000656,2026-03-29,706.0,3321.88,0.1205,2,4,0,0
CRHIST0002016,CUST0000656,2026-04-23,690.0,11704.21,0.3313,3,2,0,0
CRHIST0002017,CUST0000657,2022-02-16,695.0,2334.73,0.3056,5,3,0,0
CRHIST0002018,CUST0000657,2022-04-16,711.0,4546.1,0.5928,6,2,0,0
CRHIST0002019,CUST0000657,2022-09-01,699.0,4177.6,0.6846,4,0,0,0
CRHIST0002020,CUST0000657,2022-09-10,709.0,3938.45,0.3658,2,4,0,0
CRHIST0002021,CUST0000657,2023-02-19,709.0,3890.0,0.4596,4,5,0,0
CRHIST0002022,CUST0000658,2025-04-16,586.0,536.06,0.2664,2,2,0,0
CRHIST0002023,CUST0000658,2025-04-16,573.0,1074.2,0.3544,3,4,0,0
CRHIST0002024,CUST0000658,2025-05-18,,826.56,0.44,5,5,0,0
CRHIST0002025,CUST0000658,2025-10-28,583.0,820.15,0.5169,9,1,0,0
CRHIST0002026,CUST0000658,2025-11-20,607.0,763.28,0.1977,3,2,0,0
CRHIST0002027,CUST0000659,2023-05-05,699.0,7660.54,0.4113,8,1,0,0
CRHIST0002028,CUST0000660,2019-04-16,666.0,2667.05,0.2337,3,2,0,0
CRHIST0002029,CUST0000660,2021-02-06,671.0,7576.03,0.2945,4,1,0,0
CRHIST0002030,CUST0000660,2021-08-27,682.0,10562.04,0.4459,3,2,0,0
CRHIST0002031,CUST0000660,2021-11-14,700.0,6223.96,0.3434,5,2,0,0
CRHIST0002032,CUST0000660,2022-01-17,704.0,8004.16,0.45,5,2,0,0
CRHIST0002033,CUST0000660,2024-06-21,709.0,1147.09,0.0965,1,2,0,0
CRHIST0002034,CUST0000661,2023-03-07,672.0,11506.48,0.3368,3,0,0,0
CRHIST0002035,CUST0000661,2023-07-17,664.0,10097.17,0.2535,5,2,0,0
CRHIST0002036,CUST0000662,2019-11-15,662.0,7588.4,0.4442,5,1,0,0
CRHIST0002037,CUST0000662,2021-08-08,662.0,35349.76,0.8833,6,3,0,0
CRHIST0002038,CUST0000663,2024-06-17,613.0,4202.74,0.5698,1,5,0,0
CRHIST0002039,CUST0000663,2024-07-01,617.0,2006.16,0.2111,6,0,0,0
CRHIST0002040,CUST0000663,2024-08-16,629.0,3837.97,0.5235,6,1,0,0
CRHIST0002041,CUST0000664,2025-03-23,547.0,1122.3,0.4843,4,3,0,0
CRHIST0002042,CUST0000664,2025-03-26,541.0,603.25,0.3836,5,2,0,0
CRHIST0002043,CUST0000664,2025-05-30,526.0,706.34,0.3647,5,2,0,0
CRHIST0002044,CUST0000664,2025-06-11,499.0,948.39,0.3326,2,0,0,0
CRHIST0002045,CUST0000665,2024-07-28,690.0,13209.46,0.5163,3,1,0,0
CRHIST0002046,CUST0000665,2024-09-01,689.0,7937.51,0.2143,3,3,0,0
CRHIST0002047,CUST0000665,2024-09-30,691.0,22208.39,0.683,2,3,0,0
CRHIST0002048,CUST0000666,2019-04-01,493.0,320.63,0.2388,5,2,1,0
CRHIST0002049,CUST0000666,2019-10-30,497.0,1271.58,0.6275,4,3,1,0
CRHIST0002050,CUST0000667,2020-12-15,618.0,3847.99,0.2985,3,4,0,0
CRHIST0002051,CUST0000667,2021-11-16,627.0,5448.53,0.1463,3,3,0,1
CRHIST0002052,CUST0000667,2022-01-18,641.0,14729.96,0.619,4,4,0,1
CRHIST0002053,CUST0000667,2022-03-11,640.0,2417.9,0.1021,6,1,0,1
CRHIST0002054,CUST0000668,2023-01-27,699.0,3012.3,0.2274,7,1,0,0
CRHIST0002055,CUST0000668,2023-04-24,679.0,7983.91,0.7965,1,2,0,0
CRHIST0002056,CUST0000668,2023-06-10,676.0,4979.83,0.544,4,1,0,0
CRHIST0002057,CUST0000668,2023-07-01,693.0,1528.67,0.2,1,2,0,0
CRHIST0002058,CUST0000669,2021-03-08,517.0,2948.34,0.624,7,1,0,0
CRHIST0002059,CUST0000669,2021-10-26,517.0,2769.29,0.593,8,1,0,0
CRHIST0002060,CUST0000669,2022-03-03,534.0,3161.86,0.5722,4,2,0,0
CRHIST0002061,CUST0000670,2020-02-12,690.0,6957.51,0.3142,5,0,0,0
CRHIST0002062,CUST0000671,2021-07-19,648.0,4529.16,0.4266,6,3,0,0
CRHIST0002063,CUST0000671,2021-09-07,665.0,9530.29,0.7884,6,1,0,0
CRHIST0002064,CUST0000671,2021-10-22,670.0,8019.29,0.4547,2,2,0,0
CRHIST0002065,CUST0000671,2022-05-24,666.0,2989.37,0.3302,2,4,0,0
CRHIST0002066,CUST0000672,2024-03-17,708.0,4775.97,0.2529,5,1,0,0
CRHIST0002067,CUST0000672,2024-05-02,708.0,2187.41,0.1301,3,2,0,1
CRHIST0002068,CUST0000673,2020-08-14,659.0,4117.47,0.4989,1,1,0,0
CRHIST0002069,CUST0000673,2020-08-30,657.0,3383.77,0.5466,2,4,0,0
CRHIST0002070,CUST0000673,2021-08-08,664.0,5517.48,0.5436,7,2,0,1
CRHIST0002071,CUST0000673,2021-08-11,643.0,5283.15,0.5898,6,2,0,1
CRHIST0002072,CUST0000674,2026-08-20,658.0,4813.7,0.5757,3,3,0,0
CRHIST0002073,CUST9364119,2026-08-21,676.0,2966.35,0.5259,5,3,0,2
CRHIST0002074,CUST0000674,2026-08-21,683.0,272.28,0.0262,5,1,0,2
CRHIST0002075,CUST0000674,2026-08-22,694.0,1057.84,0.1399,9,7,0,2
CRHIST0002076,CUST0000674,2026-08-22,688.0,3641.56,0.2872,2,3,0,2
CRHIST0002077,CUST0000675,2022-10-02,738.0,2665.25,0.1615,6,3,0,0
CRHIST0002078,CUST0000675,2023-04-16,725.0,6467.01,0.3006,4,1,0,0
CRHIST0002079,CUST0000675,2023-11-27,717.0,1951.07,0.1102,3,2,0,0
CRHIST0002080,CUST0000675,2024-05-23,712.0,1974.9,0.1014,3,0,0,0
CRHIST0002081,CUST0000676,2020-07-10,665.0,16949.85,0.3816,7,2,0,0
CRHIST0002082,CUST0000676,2020-09-11,667.0,20396.11,0.4441,6,1,0,0
CRHIST0002083,CUST0000676,2021-07-27,657.0,9545.9,0.2133,2,2,0,2
CRHIST0002084,CUST0000676,2022-03-12,663.0,14714.37,0.2942,7,1,0,2
CRHIST0002085,CUST0000676,2024-01-18,664.0,6406.31,0.1814,1,3,0,2
CRHIST0002086,CUST0000676,2024-10-19,684.0,18752.1,0.4376,2,2,0,2
CRHIST0002087,CUST0000676,2024-11-26,700.0,3861.02,0.1068,2,2,0,2
CRHIST0002088,CUST0000676,2025-03-10,703.0,26202.64,0.5004,6,0,0,2
CRHIST0002089,CUST0000676,2025-03-15,692.0,38052.92,0.5697,4,3,0,2
CRHIST0002090,CUST0000677,2019-05-01,662.0,885.55,0.2608,4,0,0,0
CRHIST0002091,CUST0000678,2026-04-28,722.0,5712.73,0.6294,2,4,0,0
CRHIST0002092,CUST0000678,2026-05-17,746.0,1017.32,0.0743,2,3,0,0
CRHIST0002093,CUST0000679,2024-06-06,672.0,2874.06,0.3829,4,2,0,0
CRHIST0002094,CUST0000679,2024-08-03,661.0,4087.51,0.445,3,1,0,1
CRHIST0002095,CUST0000679,2024-10-20,652.0,5131.03,0.3265,3,3,0,1
CRHIST0002096,CUST0000680,2025-09-14,673.0,7356.79,0.3467,3,1,0,0
CRHIST0002097,CUST0000680,2025-09-18,675.0,2306.93,0.1258,3,3,0,2
CRHIST0002098,CUST0000680,2025-09-26,685.0,8786.33,0.4572,5,3,0,2
CRHIST0002099,CUST0000681,2024-12-15,501.0,564.94,0.4445,6,1,0,0
CRHIST0002100,CUST0000681,2025-05-24,501.0,452.73,0.3786,5,2,0,0
CRHIST0002101,CUST0000681,2025-07-24,488.0,409.81,0.4596,4,4,0,0
CRHIST0002102,CUST0000681,2025-08-05,511.0,767.29,0.8804,2,3,0,0
CRHIST0002103,CUST0000682,2026-07-19,683.0,2279.57,0.1002,3,3,0,0
CRHIST0002104,CUST0000682,2026-07-23,,8309.91,0.2489,1,5,0,2
CRHIST0002105,CUST0000682,2026-07-27,683.0,5204.32,0.3754,4,5,0,2
CRHIST0002106,CUST0000683,2025-12-19,640.0,3326.45,0.1361,7,5,0,0
CRHIST0002107,CUST0000684,2025-03-13,661.0,7609.61,0.5609,6,1,0,0
CRHIST0002108,CUST0000684,2025-05-09,669.0,6964.41,0.289,2,2,0,0
CRHIST0002109,CUST0000684,2025-06-09,666.0,1149.2,0.0584,4,3,0,0
CRHIST0002110,CUST0000684,2025-07-11,676.0,6317.65,0.4105,2,3,0,0
CRHIST0002111,CUST0000685,2025-08-03,634.0,7198.63,0.4059,9,2,0,0
CRHIST0002112,CUST0000685,2025-08-27,635.0,8759.21,0.5513,3,2,0,1
CRHIST0002113,CUST0000685,2025-09-04,647.0,3066.27,0.3759,2,3,0,1
CRHIST0002114,CUST0000685,2025-09-19,647.0,3234.52,0.3249,2,4,0,1
CRHIST0002115,CUST0000686,2025-07-22,691.0,4392.71,0.355,2,0,0,0
CRHIST0002116,CUST0000686,2025-08-08,700.0,4206.91,0.3155,7,4,0,0
CRHIST0002117,CUST0000686,2025-11-01,682.0,2966.27,0.3364,3,4,0,0
CRHIST0002118,CUST0000687,2021-02-24,659.0,1583.04,0.1043,4,0,0,1
CRHIST0002119,CUST0000687,2021-04-20,660.0,19278.3,0.8296,6,4,0,1
CRHIST0002120,CUST0000688,2023-10-15,611.0,246.83,0.0828,5,2,0,0
CRHIST0002121,CUST0000688,2024-03-18,594.0,1674.8,0.6993,3,2,0,0
CRHIST0002122,CUST0000688,2024-05-30,610.0,,0.5108,3,1,0,0
CRHIST0002123,CUST0000688,2024-06-17,619.0,1304.2,0.5119,4,1,0,0
CRHIST0002124,CUST0000688,2024-06-30,,1225.01,0.2478,3,2,0,0
CRHIST0002125,CUST0000689,2026-07-19,677.0,3439.31,0.3195,2,1,0,0
CRHIST0002126,CUST0000690,2025-09-16,686.0,713.94,0.0537,2,0,0,0
CRHIST0002127,CUST0000690,2025-10-23,721.0,2352.3,0.1012,1,1,0,0
CRHIST0002128,CUST0000690,2025-10-29,-32.0,8270.93,0.3298,3,2,0,0
CRHIST0002129,CUST0000690,2025-11-08,730.0,4063.73,0.2057,3,2,0,0
CRHIST0002130,CUST0000691,2020-12-29,635.0,10715.16,0.686,7,2,0,0
CRHIST0002131,CUST0000692,2021-01-15,680.0,5942.26,0.2515,1,3,0,0
CRHIST0002132,CUST0000692,2021-01-23,669.0,16832.93,0.5873,4,4,0,0
CRHIST0002133,CUST0000693,2021-06-20,728.0,0.0,0.0,4,4,0,0
CRHIST0002134,CUST0000693,2021-07-25,707.0,2246.21,0.148,4,0,0,0
CRHIST0002135,CUST0000693,2022-04-29,709.0,4981.51,0.613,3,4,0,0
CRHIST0002136,CUST0000694,2024-09-09,547.0,2295.26,0.2981,2,2,0,0
CRHIST0002137,CUST0000694,2024-11-02,537.0,1042.38,0.3304,4,3,0,0
CRHIST0002138,CUST0000695,2022-01-04,650.0,15787.56,0.4041,4,4,0,0
CRHIST0002139,CUST0000695,2022-04-06,640.0,13817.4,0.239,2,3,0,0
CRHIST0002140,CUST0000695,2022-05-21,626.0,22838.76,0.54,7,1,0,0
CRHIST0002141,CUST0000695,2022-07-29,620.0,21789.59,0.4299,4,0,0,0
CRHIST0002142,CUST0000695,2023-02-22,613.0,14269.58,0.321,1,1,0,0
CRHIST0002143,CUST0000696,2024-03-02,684.0,5338.69,0.3108,6,3,0,0
CRHIST0002144,CUST0000696,2024-11-10,687.0,3536.25,0.1845,6,2,0,0
CRHIST0002145,CUST0000696,2025-02-04,692.0,5861.86,0.3884,4,5,0,0
CRHIST0002146,CUST0000697,2021-09-16,668.0,6188.83,0.4016,2,1,0,0
CRHIST0002147,CUST0000697,2022-01-03,687.0,13161.0,0.3273,7,2,0,0
CRHIST0002148,CUST0000698,2020-02-21,662.0,11660.51,0.3705,5,2,0,0
CRHIST0002149,CUST0000698,2020-06-16,653.0,7809.79,0.2594,2,2,0,0
CRHIST0002150,CUST0000698,2022-05-05,642.0,15942.39,0.7632,5,2,0,0
CRHIST0002151,CUST0000698,2023-12-14,627.0,13451.0,0.4789,5,1,0,0
CRHIST0002152,CUST0000698,2024-10-17,622.0,4471.51,0.173,4,3,0,0
CRHIST0002153,CUST0000698,2024-12-18,647.0,11479.61,0.3989,4,0,0,0
CRHIST0002154,CUST0000699,2025-02-04,738.0,39471.85,0.5322,7,2,0,0
CRHIST0002155,CUST0000700,2021-04-02,,1262.73,0.7995,9,2,0,0
CRHIST0002156,CUST0000700,2021-08-01,514.0,1182.95,0.6213,6,2,0,0
CRHIST0002157,CUST0000700,2022-04-28,531.0,929.36,0.6701,4,2,0,0
CRHIST0002158,CUST0000701,2019-05-23,571.0,510.78,0.2233,5,2,0,0
CRHIST0002159,CUST0000701,2021-01-02,569.0,3810.74,0.8838,2,1,0,0
CRHIST0002160,CUST0000701,2021-11-30,,2697.8,0.7068,6,1,0,0
CRHIST0002161,CUST0000701,2022-09-24,575.0,3656.18,0.8817,5,2,0,0
CRHIST0002162,CUST0000702,2020-08-26,704.0,1309.83,0.0735,1,2,0,0
CRHIST0002163,CUST0000702,2021-04-09,715.0,27396.43,0.6507,4,2,0,0
CRHIST0002164,CUST0000702,2021-07-29,707.0,20160.2,0.7063,3,2,0,0
CRHIST0002165,CUST0000702,2022-05-30,714.0,13803.42,0.3549,3,2,0,0
CRHIST0002166,CUST0000702,2023-10-07,680.0,2098.49,0.0823,3,3,0,0
CRHIST0002167,CUST0000702,2023-11-26,682.0,9776.67,0.3132,6,1,0,0
CRHIST0002168,CUST0000702,2025-04-05,677.0,3334.35,0.1951,2,2,0,0
CRHIST0002169,CUST0000703,2022-02-23,652.0,3682.47,0.2528,3,3,0,0
CRHIST0002170,CUST0000703,2022-08-07,648.0,4557.22,0.4436,3,4,0,0
CRHIST0002171,CUST0000704,2022-06-15,545.0,2801.6,0.8166,5,2,0,0
CRHIST0002172,CUST0000705,2025-11-29,681.0,11702.07,0.3709,6,2,0,0
CRHIST0002173,CUST0000705,2025-12-03,682.0,11405.02,0.3292,2,1,0,0
CRHIST0002174,CUST0000705,2025-12-23,696.0,7807.6,0.2889,1,3,0,0
CRHIST0002175,CUST0000705,2025-12-27,682.0,1274.6,0.0349,6,2,0,0
CRHIST0002176,CUST0000705,2026-01-12,681.0,12067.34,0.4163,5,2,0,0
CRHIST0002177,CUST0000706,2022-05-12,635.0,3221.07,0.5562,7,1,0,0
CRHIST0002178,CUST0000706,2022-10-14,636.0,2887.91,0.4133,5,3,0,0
CRHIST0002179,CUST0000706,2023-08-15,620.0,2185.66,0.4404,7,2,0,0
CRHIST0002180,CUST0000706,2023-10-06,625.0,3620.23,0.4468,3,2,0,0
CRHIST0002181,CUST0000707,2023-09-06,607.0,3307.72,0.303,6,2,0,0
CRHIST0002182,CUST9974102,2025-06-21,589.0,5354.26,0.4563,5,3,0,0
CRHIST0002183,CUST0000708,2021-02-13,631.0,4655.9,0.4965,6,3,0,0
CRHIST0002184,CUST0000709,2023-03-09,594.0,8320.96,0.3892,1,2,0,0
CRHIST0002185,CUST0000709,2023-12-28,600.0,3879.89,0.1937,4,2,0,0
CRHIST0002186,CUST0000710,2021-05-14,727.0,23286.54,0.5796,4,3,0,0
CRHIST0002187,CUST0000710,2021-11-19,721.0,14442.36,0.3535,3,1,0,2
CRHIST0002188,CUST0000711,2021-12-18,710.0,9161.32,0.3057,1,1,0,0
CRHIST0002189,CUST0000711,2022-01-02,-16.0,6330.2,0.1987,2,1,0,0
CRHIST0002190,CUST0000712,2024-03-06,646.0,4515.14,0.259,1,2,0,2
CRHIST0002191,CUST0000712,2024-04-30,655.0,16116.99,0.7353,4,3,0,2
CRHIST0002192,CUST0000713,2023-07-08,762.0,7136.1,0.1066,4,2,0,0
CRHIST0002193,CUST0000714,2020-01-21,758.0,6592.69,0.2203,3,1,0,0
CRHIST0002194,CUST0000714,2021-06-01,753.0,2735.8,0.1042,3,2,0,0
CRHIST0002195,CUST9167853,2021-11-30,747.0,4798.36,0.131,3,1,0,0
CRHIST0002196,CUST0000714,2024-01-09,766.0,6855.78,0.2082,6,2,0,0
CRHIST0002197,CUST0000714,2024-08-14,,9131.99,0.2257,2,2,0,0
CRHIST0002198,CUST0000714,2024-12-14,,9569.48,0.1841,1,2,0,0
CRHIST0002199,CUST0000714,2026-02-24,735.0,11084.37,0.2963,4,0,0,0
CRHIST0002200,CUST0000715,2020-05-06,697.0,18622.25,0.6432,6,3,0,0
CRHIST0002201,CUST0000715,2020-05-10,682.0,494.55,0.0371,3,1,0,0
CRHIST0002202,CUST0000716,2021-07-25,719.0,5786.23,0.577,2,2,0,0
CRHIST0002203,CUST0000716,2022-05-03,727.0,3530.12,0.3226,4,1,0,0
CRHIST0002204,CUST0000717,2025-11-27,666.0,7970.86,0.4168,3,3,0,0
CRHIST0002205,CUST0000717,2026-01-23,676.0,11659.34,0.5084,2,2,0,0
CRHIST0002206,CUST0000718,2022-08-01,706.0,6764.98,0.3732,6,0,0,0
CRHIST0002207,CUST0000718,2022-08-31,729.0,9004.83,0.8183,4,0,0,0
CRHIST0002208,CUST0000719,2023-08-08,727.0,1127.82,0.1183,1,3,0,0
CRHIST0002209,CUST0000719,2023-11-17,709.0,1018.17,0.1244,6,2,0,0
CRHIST0002210,CUST0000719,2024-03-04,713.0,6534.42,0.6718,2,5,0,0
CRHIST0002211,CUST0000720,2022-08-31,653.0,1813.8,0.0761,7,0,0,0
CRHIST0002212,CUST0000720,2023-08-04,670.0,4750.2,0.4258,3,4,0,0
CRHIST0002213,CUST0000721,2021-10-14,684.0,10341.45,0.4381,3,1,0,0
CRHIST0002214,CUST0000722,2020-01-21,660.0,19189.62,0.7657,3,2,0,0
CRHIST0002215,CUST0000722,2020-01-22,-21.0,18273.09,0.9435,2,1,0,0
CRHIST0002216,CUST0000722,2020-12-29,653.0,10223.03,0.6679,6,3,0,0
CRHIST0002217,CUST0000723,2023-02-27,694.0,11179.42,0.6011,3,1,0,2
CRHIST0002218,CUST0000723,2023-10-11,708.0,6952.78,0.5085,5,2,0,2
CRHIST0002219,CUST0000723,2023-11-17,724.0,2220.75,0.1046,3,2,0,2
CRHIST0002220,CUST0000724,2026-08-22,726.0,3808.61,0.0882,2,3,0,0
CRHIST0002221,CUST0000724,2026-08-22,728.0,3382.2,0.1609,3,3,0,0
CRHIST0002222,CUST0000724,2026-08-22,741.0,6417.23,0.1537,4,2,0,0
CRHIST0002223,CUST0000725,2026-03-13,660.0,6228.82,0.418,2,3,0,2
CRHIST0002224,CUST0000725,2026-03-30,663.0,13946.7,0.6668,7,3,0,2
CRHIST0002225,CUST0000725,2026-04-05,649.0,6533.08,0.5486,3,2,0,2
CRHIST0002226,CUST0000726,2021-12-03,718.0,9113.46,0.6416,2,2,0,0
CRHIST0002227,CUST0000726,2022-03-28,706.0,15095.99,0.4547,4,1,0,0
CRHIST0002228,CUST0000727,2023-02-20,699.0,23827.98,0.5942,3,3,0,0
CRHIST0002229,CUST0000727,2023-05-17,695.0,23940.88,0.5905,5,1,0,0
CRHIST0002230,CUST0000727,2023-12-19,687.0,19948.56,0.6196,3,2,0,0
CRHIST0002231,CUST0000727,2024-07-04,685.0,9783.08,0.5992,5,0,0,0
CRHIST0002232,CUST0000727,2024-10-18,699.0,6382.84,0.388,1,4,0,0
CRHIST0002233,CUST0000728,2021-04-07,767.0,25309.81,0.6805,1,1,0,0
CRHIST0002234,CUST0000728,2022-12-19,774.0,8342.95,0.2097,5,0,0,0
CRHIST0002235,CUST0000728,2022-12-27,784.0,7187.53,0.2077,1,2,0,0
CRHIST0002236,CUST0000729,2026-01-17,696.0,24382.75,0.556,7,3,0,0
CRHIST0002237,CUST0000729,2026-02-01,695.0,34040.25,0.5908,2,3,0,0
CRHIST0002238,CUST0000729,2026-02-03,683.0,36753.64,0.5894,6,1,0,0
CRHIST0002239,CUST0000730,2023-05-06,490.0,648.11,0.5744,3,1,0,0
CRHIST0002240,CUST0000730,2023-05-11,481.0,266.86,0.3496,7,1,0,0
CRHIST0002241,CUST0000730,2025-01-12,490.0,670.45,0.4607,4,0,0,0
CRHIST0002242,CUST0000730,2025-04-07,504.0,929.88,0.4675,3,3,0,0
CRHIST0002243,CUST0000730,2025-05-03,506.0,1637.96,0.8154,6,3,0,0
CRHIST0002244,CUST0000731,2026-01-20,728.0,19314.02,0.5585,2,0,0,0
CRHIST0002245,CUST0000731,2026-02-03,725.0,3510.38,0.095,2,5,0,0
CRHIST0002246,CUST0000732,2025-07-14,694.0,6544.21,0.3185,4,0,0,0
CRHIST0002247,CUST0000732,2025-07-24,695.0,6811.77,0.4941,3,0,0,0
CRHIST0002248,CUST0000733,2021-11-10,857.0,5200.66,0.2573,4,3,0,0
CRHIST0002249,CUST0000733,2021-12-10,821.0,18884.9,0.5388,3,0,0,0
CRHIST0002250,CUST0000733,2022-02-17,831.0,6713.01,0.2255,3,4,0,0
CRHIST0002251,CUST0000733,2022-04-26,819.0,592.65,0.0291,3,3,0,0
CRHIST0002252,CUST0000733,2023-03-18,805.0,25146.25,0.828,2,0,0,0
CRHIST0002253,CUST0000733,2023-11-12,808.0,11390.75,0.343,4,2,0,0
CRHIST0002254,CUST0000734,2022-09-18,774.0,12164.59,0.2634,6,5,0,0
CRHIST0002255,CUST0000734,2022-12-21,787.0,10053.64,0.2683,4,3,0,0
